provider,p_error,date,s_error,p_predicted,catalogued,p_detected,event_id,long,s_detected,s_confidence,plot_path,unique_id,depth,network,s_predicted,lat,p_confidence,time,mag_type,epi_distance,detected,code,mag
Detection,,2024-08-26,,,False,2024-08-26T21:10:21.050000,,,,,,2024-08-26_779,,AM,,,0.32156819105148315,2024-08-26T21:10:21.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:10:22.050000,,,,,,2024-08-26_780,,AM,,,0.4633789360523224,2024-08-26T21:10:22.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:10:35.980000,,,,,,2024-08-26_781,,AM,,,0.154762402176857,2024-08-26T21:10:35.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:10:36.990000,,,,,,2024-08-26_782,,AM,,,0.19670143723487854,2024-08-26T21:10:36.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:10:38,,,,,,2024-08-26_783,,AM,,,0.20277799665927887,2024-08-26T21:10:38,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:14:49.420000,,,,,,2024-08-26_784,,AM,,,0.6486037373542786,2024-08-26T21:14:49.420000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:15:35.240000,,,,,,2024-08-26_785,,AM,,,0.27218422293663025,2024-08-26T21:15:35.240000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:18:30,,,,,,2024-08-26_786,,AM,,,0.4499896466732025,2024-08-26T21:18:30,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:19:53.120000,,,,,,2024-08-26_787,,AM,,,0.5113415718078613,2024-08-26T21:19:53.120000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:20:41.780000,,,,,,2024-08-26_788,,AM,,,0.21998313069343567,2024-08-26T21:20:41.780000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:21:20.940000,,,,,,2024-08-26_789,,AM,,,0.1969744712114334,2024-08-26T21:21:20.940000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:22:17.920000,,,,,,2024-08-26_790,,AM,,,0.14884422719478607,2024-08-26T21:22:17.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:23:25.880000,,,,,,2024-08-26_791,,AM,,,0.1389598697423935,2024-08-26T21:23:25.880000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:24:36.980000,,,,,,2024-08-26_792,,AM,,,0.56829434633255,2024-08-26T21:24:36.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:26:46.710000,,,,,,2024-08-26_793,,AM,,,0.31285035610198975,2024-08-26T21:26:46.710000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:27:37.970000,,,,,,2024-08-26_794,,AM,,,0.11104072630405426,2024-08-26T21:27:37.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:28:48.470000,,,,,,2024-08-26_795,,AM,,,0.2773701846599579,2024-08-26T21:28:48.470000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:29:37.300000,,,,,,2024-08-26_796,,AM,,,0.13027328252792358,2024-08-26T21:29:37.300000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:29:41.320000,,,,,,2024-08-26_797,,AM,,,0.28120508790016174,2024-08-26T21:29:41.320000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:30:21.440000,,,,,,2024-08-26_798,,AM,,,0.23047100007534027,2024-08-26T21:30:21.440000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:36:00.130000,,,,,,2024-08-26_799,,AM,,,0.5083118081092834,2024-08-26T21:36:00.130000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:37:37.440000,,,,,,2024-08-26_800,,AM,,,0.3591557443141937,2024-08-26T21:37:37.440000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:38:35.010000,,,,,,2024-08-26_801,,AM,,,0.44230666756629944,2024-08-26T21:38:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:38:36,,,,,,2024-08-26_802,,AM,,,0.11054207384586334,2024-08-26T21:38:36,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:39:31.060000,,,,,,2024-08-26_803,,AM,,,0.4510098397731781,2024-08-26T21:39:31.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:40:07.810000,,,,,,2024-08-26_804,,AM,,,0.23580557107925415,2024-08-26T21:40:07.810000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:41:06.660000,,,,,,2024-08-26_805,,AM,,,0.3709658682346344,2024-08-26T21:41:06.660000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:42:39.980000,,,,,,2024-08-26_806,,AM,,,0.11334040015935898,2024-08-26T21:42:39.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:42:40.990000,,,,,,2024-08-26_807,,AM,,,0.15567238628864288,2024-08-26T21:42:40.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:43:27.890000,,,,,,2024-08-26_808,,AM,,,0.48254650831222534,2024-08-26T21:43:27.890000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:48:15.520000,,,,,,2024-08-26_809,,AM,,,0.12926548719406128,2024-08-26T21:48:15.520000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:49:21.070000,,,,,,2024-08-26_810,,AM,,,0.6960168480873108,2024-08-26T21:49:21.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:52:03.930000,,,,,,2024-08-26_811,,AM,,,0.12733690440654755,2024-08-26T21:52:03.930000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:52:05.010000,,,,,,2024-08-26_812,,AM,,,0.3802677392959595,2024-08-26T21:52:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:53:06,,,,,,2024-08-26_813,,AM,,,0.15307535231113434,2024-08-26T21:53:06,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:54:14.540000,,,,,,2024-08-26_814,,AM,,,0.7614710330963135,2024-08-26T21:54:14.540000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:56:05.020000,,,,,,2024-08-26_815,,AM,,,0.7808545231819153,2024-08-26T21:56:05.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:01:26.020000,,,,,,2024-08-26_816,,AM,,,0.24530267715454102,2024-08-26T22:01:26.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:02:21.020000,,,,,,2024-08-26_817,,AM,,,0.46867114305496216,2024-08-26T22:02:21.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:02:21.980000,,,,,,2024-08-26_818,,AM,,,0.11776451766490936,2024-08-26T22:02:21.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:03:35.010000,,,,,,2024-08-26_819,,AM,,,0.2524202764034271,2024-08-26T22:03:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:03:35.980000,,,,,,2024-08-26_820,,AM,,,0.21539930999279022,2024-08-26T22:03:35.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:03:42.830000,,,,,,2024-08-26_821,,AM,,,0.21281494200229645,2024-08-26T22:03:42.830000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:04:21.140000,,,,,,2024-08-26_822,,AM,,,0.17878136038780212,2024-08-26T22:04:21.140000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:08:53.820000,,,,,,2024-08-26_823,,AM,,,0.2056204080581665,2024-08-26T22:08:53.820000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:09:21.030000,,,,,,2024-08-26_824,,AM,,,0.46896660327911377,2024-08-26T22:09:21.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:09:22.010000,,,,,,2024-08-26_825,,AM,,,0.18347546458244324,2024-08-26T22:09:22.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:09:23.890000,,,,,,2024-08-26_826,,AM,,,0.13230063021183014,2024-08-26T22:09:23.890000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:09:51.760000,,,,,,2024-08-26_827,,AM,,,0.15864348411560059,2024-08-26T22:09:51.760000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:10:22.060000,,,,,,2024-08-26_828,,AM,,,0.5214486718177795,2024-08-26T22:10:22.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:12:27.960000,,,,,,2024-08-26_829,,AM,,,0.44709646701812744,2024-08-26T22:12:27.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:16:45.240000,,,,,,2024-08-26_830,,AM,,,0.18559297919273376,2024-08-26T22:16:45.240000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:19:00.010000,,,,,,2024-08-26_831,,AM,,,0.4784475862979889,2024-08-26T22:19:00.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:22:11.010000,,,,,,2024-08-26_832,,AM,,,0.6735246181488037,2024-08-26T22:22:11.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:24:03.120000,,,,,,2024-08-26_833,,AM,,,0.6221896409988403,2024-08-26T22:24:03.120000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:24:23.740000,,,,,,2024-08-26_834,,AM,,,0.11764626950025558,2024-08-26T22:24:23.740000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:25:35.010000,,,,,,2024-08-26_835,,AM,,,0.1415713131427765,2024-08-26T22:25:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:28:12.380000,,,,,,2024-08-26_836,,AM,,,0.8217988610267639,2024-08-26T22:28:12.380000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:28:39.850000,,,,,,2024-08-26_837,,AM,,,0.44682303071022034,2024-08-26T22:28:39.850000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:29:10.990000,,,,,,2024-08-26_838,,AM,,,0.6204781532287598,2024-08-26T22:29:10.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:29:52.980000,,,,,,2024-08-26_839,,AM,,,0.6171383857727051,2024-08-26T22:29:52.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:29:53.960000,,,,,,2024-08-26_840,,AM,,,0.11570192128419876,2024-08-26T22:29:53.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:30:44.780000,,,,,,2024-08-26_841,,AM,,,0.10727708786725998,2024-08-26T22:30:44.780000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:30:47.820000,,,,,,2024-08-26_842,,AM,,,0.1850278675556183,2024-08-26T22:30:47.820000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:31:39.980000,,,,,,2024-08-26_843,,AM,,,0.44865748286247253,2024-08-26T22:31:39.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:34:18.990000,,,,,,2024-08-26_844,,AM,,,0.1595376431941986,2024-08-26T22:34:18.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:34:23.020000,,,,,,2024-08-26_845,,AM,,,0.11246975511312485,2024-08-26T22:34:23.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:35:34.070000,,,,,,2024-08-26_846,,AM,,,0.6252108216285706,2024-08-26T22:35:34.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:35:49.930000,,,,,,2024-08-26_847,,AM,,,0.11506010591983795,2024-08-26T22:35:49.930000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:36:38,,,,,,2024-08-26_848,,AM,,,0.6165895462036133,2024-08-26T22:36:38,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:36:39,,,,,,2024-08-26_849,,AM,,,0.10595646500587463,2024-08-26T22:36:39,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:37:44.160000,,,,,,2024-08-26_850,,AM,,,0.15137718617916107,2024-08-26T22:37:44.160000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:39:52.550000,,,,,,2024-08-26_851,,AM,,,0.29634812474250793,2024-08-26T22:39:52.550000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:40:14.770000,,,,,,2024-08-26_852,,AM,,,0.1699407547712326,2024-08-26T22:40:14.770000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:41:46.810000,,,,,,2024-08-26_853,,AM,,,0.18577738106250763,2024-08-26T22:41:46.810000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:42:26.600000,,,,,,2024-08-26_854,,AM,,,0.7403603196144104,2024-08-26T22:42:26.600000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:43:13.370000,,,,,,2024-08-26_855,,AM,,,0.1137712374329567,2024-08-26T22:43:13.370000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:43:16.480000,,,,,,2024-08-26_856,,AM,,,0.23289039731025696,2024-08-26T22:43:16.480000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:43:49.010000,,,,,,2024-08-26_857,,AM,,,0.19543509185314178,2024-08-26T22:43:49.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:43:52.080000,,,,,,2024-08-26_858,,AM,,,0.10810364037752151,2024-08-26T22:43:52.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:43:53.080000,,,,,,2024-08-26_859,,AM,,,0.1178668737411499,2024-08-26T22:43:53.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:47:20.120000,,,,,,2024-08-26_860,,AM,,,0.6015855669975281,2024-08-26T22:47:20.120000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:47:32.280000,,,,,,2024-08-26_861,,AM,,,0.1414857804775238,2024-08-26T22:47:32.280000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:48:10.740000,,,,,,2024-08-26_862,,AM,,,0.15113741159439087,2024-08-26T22:48:10.740000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:49:37.460000,,,,,,2024-08-26_863,,AM,,,0.47035858035087585,2024-08-26T22:49:37.460000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:50:25,,,,,,2024-08-26_864,,AM,,,0.1266469806432724,2024-08-26T22:50:25,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:50:51.030000,,,,,,2024-08-26_865,,AM,,,0.8293936252593994,2024-08-26T22:50:51.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:54:17.010000,,,,,,2024-08-26_866,,AM,,,0.6772192120552063,2024-08-26T22:54:17.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:55:05.010000,,,,,,2024-08-26_867,,AM,,,0.1527373492717743,2024-08-26T22:55:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:55:22.980000,,,,,,2024-08-26_868,,AM,,,0.11551882326602936,2024-08-26T22:55:22.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:55:50.090000,,,,,,2024-08-26_869,,AM,,,0.1331826150417328,2024-08-26T22:55:50.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T22:56:21.050000,,,,,,2024-08-26_870,,AM,,,0.19115498661994934,2024-08-26T22:56:21.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:02:35.020000,,,,,,2024-08-26_871,,AM,,,0.5859394073486328,2024-08-26T23:02:35.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:08:05.010000,,,,,,2024-08-26_872,,AM,,,0.19394777715206146,2024-08-26T23:08:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:10:08.020000,,,,,,2024-08-26_873,,AM,,,0.49193376302719116,2024-08-26T23:10:08.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:10:32.630000,,,,,,2024-08-26_874,,AM,,,0.12544813752174377,2024-08-26T23:10:32.630000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:14:07.970000,,,,,,2024-08-26_875,,AM,,,0.1131448969244957,2024-08-26T23:14:07.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:15:02.280000,,,,,,2024-08-26_876,,AM,,,0.20458261668682098,2024-08-26T23:15:02.280000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:15:10.900000,,,,,,2024-08-26_877,,AM,,,0.17541800439357758,2024-08-26T23:15:10.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:15:20.920000,,,,,,2024-08-26_878,,AM,,,0.16435644030570984,2024-08-26T23:15:20.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:16:03.140000,,,,,,2024-08-26_879,,AM,,,0.1664646863937378,2024-08-26T23:16:03.140000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:16:05.010000,,,,,,2024-08-26_880,,AM,,,0.12069694697856903,2024-08-26T23:16:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:16:05.970000,,,,,,2024-08-26_881,,AM,,,0.1306537240743637,2024-08-26T23:16:05.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:17:10.090000,,,,,,2024-08-26_882,,AM,,,0.21241004765033722,2024-08-26T23:17:10.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:18:46.910000,,,,,,2024-08-26_883,,AM,,,0.18302881717681885,2024-08-26T23:18:46.910000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:23:19.040000,,,,,,2024-08-26_884,,AM,,,0.7383798360824585,2024-08-26T23:23:19.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:23:47.500000,,,,,,2024-08-26_885,,AM,,,0.11331705749034882,2024-08-26T23:23:47.500000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:24:41.470000,,,,,,2024-08-26_886,,AM,,,0.1651293933391571,2024-08-26T23:24:41.470000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:28:43.390000,,,,,,2024-08-26_887,,AM,,,0.11047907173633575,2024-08-26T23:28:43.390000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:35:05.010000,,,,,,2024-08-26_888,,AM,,,0.27852708101272583,2024-08-26T23:35:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:36:32.920000,,,,,,2024-08-26_889,,AM,,,0.14078226685523987,2024-08-26T23:36:32.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:36:35.010000,,,,,,2024-08-26_890,,AM,,,0.12654472887516022,2024-08-26T23:36:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:39:34.030000,,,,,,2024-08-26_891,,AM,,,0.11833330243825912,2024-08-26T23:39:34.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:40:05.970000,,,,,,2024-08-26_892,,AM,,,0.24232979118824005,2024-08-26T23:40:05.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:42:24.890000,,,,,,2024-08-26_893,,AM,,,0.709467887878418,2024-08-26T23:42:24.890000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:44:49.900000,,,,,,2024-08-26_894,,AM,,,0.22193540632724762,2024-08-26T23:44:49.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:45:19.790000,,,,,,2024-08-26_895,,AM,,,0.10778071731328964,2024-08-26T23:45:19.790000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:47:05.010000,,,,,,2024-08-26_896,,AM,,,0.37212464213371277,2024-08-26T23:47:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:48:37.010000,,,,,,2024-08-26_897,,AM,,,0.5172260999679565,2024-08-26T23:48:37.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:48:37.990000,,,,,,2024-08-26_898,,AM,,,0.1943366378545761,2024-08-26T23:48:37.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:49:35.010000,,,,,,2024-08-26_899,,AM,,,0.24274331331253052,2024-08-26T23:49:35.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:50:35.070000,,,,,,2024-08-26_900,,AM,,,0.6300911903381348,2024-08-26T23:50:35.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:51:07.030000,,,,,,2024-08-26_901,,AM,,,0.13870230317115784,2024-08-26T23:51:07.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:52:48.730000,,,,,,2024-08-26_902,,AM,,,0.22570182383060455,2024-08-26T23:52:48.730000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:54:05.010000,,,,,,2024-08-26_903,,AM,,,0.23796118795871735,2024-08-26T23:54:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:54:07.060000,,,,,,2024-08-26_904,,AM,,,0.11191406100988388,2024-08-26T23:54:07.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:55:29.210000,,,,,,2024-08-26_905,,AM,,,0.4262274503707886,2024-08-26T23:55:29.210000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:55:39.300000,,,,,,2024-08-26_906,,AM,,,0.3773505389690399,2024-08-26T23:55:39.300000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:56:36.890000,,,,,,2024-08-26_907,,AM,,,0.1046828106045723,2024-08-26T23:56:36.890000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T23:57:06.010000,,,,,,2024-08-26_908,,AM,,,0.7048934102058411,2024-08-26T23:57:06.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-27T00:01:52.990000,,,,,,2024-08-26_909,,AM,,,0.6064222455024719,2024-08-27T00:01:52.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-27T00:02:07.020000,,,,,,2024-08-26_910,,AM,,,0.10175145417451859,2024-08-27T00:02:07.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-27T00:03:28.080000,,,,,,2024-08-26_911,,AM,,,0.2511707842350006,2024-08-27T00:03:28.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-27T00:04:06.070000,,,,,,2024-08-26_912,,AM,,,0.5009284019470215,2024-08-27T00:04:06.070000,,,True,R1F0E,
