depth,plot_path,s_detected,provider,network,p_detected,epi_distance,code,s_confidence,date,time,s_predicted,catalogued,mag_type,s_error,mag,detected,lat,event_id,p_predicted,p_confidence,long,unique_id,p_error
,,,Detection,AM,2024-08-26T19:46:08.960000,,RBE3F,,2024-08-26,2024-08-26T19:46:08.960000,,False,,,,True,,,,0.17054128646850586,,2024-08-26_1289,
,,,Detection,AM,2024-08-26T19:46:12.950000,,RBE3F,,2024-08-26,2024-08-26T19:46:12.950000,,False,,,,True,,,,0.13814832270145416,,2024-08-26_1290,
,,,Detection,AM,2024-08-26T19:48:13.160000,,RBE3F,,2024-08-26,2024-08-26T19:48:13.160000,,False,,,,True,,,,0.2506653666496277,,2024-08-26_1291,
,,,Detection,AM,2024-08-26T19:49:57.590000,,RBE3F,,2024-08-26,2024-08-26T19:49:57.590000,,False,,,,True,,,,0.16774435341358185,,2024-08-26_1292,
,,,Detection,AM,2024-08-26T19:50:44.020000,,RBE3F,,2024-08-26,2024-08-26T19:50:44.020000,,False,,,,True,,,,0.21692392230033875,,2024-08-26_1293,
,,,Detection,AM,2024-08-26T19:51:06.980000,,RBE3F,,2024-08-26,2024-08-26T19:51:06.980000,,False,,,,True,,,,0.2993665933609009,,2024-08-26_1294,
,,,Detection,AM,2024-08-26T19:51:07.980000,,RBE3F,,2024-08-26,2024-08-26T19:51:07.980000,,False,,,,True,,,,0.4847956895828247,,2024-08-26_1295,
,,,Detection,AM,2024-08-26T19:51:57.020000,,RBE3F,,2024-08-26,2024-08-26T19:51:57.020000,,False,,,,True,,,,0.7211474776268005,,2024-08-26_1296,
,,,Detection,AM,2024-08-26T19:52:35.040000,,RBE3F,,2024-08-26,2024-08-26T19:52:35.040000,,False,,,,True,,,,0.36114612221717834,,2024-08-26_1297,
,,,Detection,AM,2024-08-26T19:53:24,,RBE3F,,2024-08-26,2024-08-26T19:53:24,,False,,,,True,,,,0.2762436866760254,,2024-08-26_1298,
,,,Detection,AM,2024-08-26T19:53:26.150000,,RBE3F,,2024-08-26,2024-08-26T19:53:26.150000,,False,,,,True,,,,0.5611648559570312,,2024-08-26_1299,
,,,Detection,AM,2024-08-26T19:53:50.010000,,RBE3F,,2024-08-26,2024-08-26T19:53:50.010000,,False,,,,True,,,,0.2962922751903534,,2024-08-26_1300,
,,,Detection,AM,2024-08-26T19:54:09,,RBE3F,,2024-08-26,2024-08-26T19:54:09,,False,,,,True,,,,0.4010424315929413,,2024-08-26_1301,
,,,Detection,AM,2024-08-26T19:54:23.030000,,RBE3F,,2024-08-26,2024-08-26T19:54:23.030000,,False,,,,True,,,,0.40225452184677124,,2024-08-26_1302,
,,,Detection,AM,2024-08-26T19:54:23.820000,,RBE3F,,2024-08-26,2024-08-26T19:54:23.820000,,False,,,,True,,,,0.13279542326927185,,2024-08-26_1303,
,,,Detection,AM,2024-08-26T19:56:09.950000,,RBE3F,,2024-08-26,2024-08-26T19:56:09.950000,,False,,,,True,,,,0.5653035044670105,,2024-08-26_1304,
,,,Detection,AM,2024-08-26T19:56:45.340000,,RBE3F,,2024-08-26,2024-08-26T19:56:45.340000,,False,,,,True,,,,0.16026251018047333,,2024-08-26_1305,
,,,Detection,AM,2024-08-26T19:57:57.110000,,RBE3F,,2024-08-26,2024-08-26T19:57:57.110000,,False,,,,True,,,,0.47061142325401306,,2024-08-26_1306,
,,,Detection,AM,2024-08-26T19:58:04.820000,,RBE3F,,2024-08-26,2024-08-26T19:58:04.820000,,False,,,,True,,,,0.13296540081501007,,2024-08-26_1307,
,,,Detection,AM,2024-08-26T19:59:37.050000,,RBE3F,,2024-08-26,2024-08-26T19:59:37.050000,,False,,,,True,,,,0.4747987687587738,,2024-08-26_1308,
,,,Detection,AM,2024-08-26T20:00:30.290000,,RBE3F,,2024-08-26,2024-08-26T20:00:30.290000,,False,,,,True,,,,0.4711097180843353,,2024-08-26_1309,
,,,Detection,AM,2024-08-26T20:00:40.020000,,RBE3F,,2024-08-26,2024-08-26T20:00:40.020000,,False,,,,True,,,,0.15773269534111023,,2024-08-26_1310,
,,,Detection,AM,2024-08-26T20:01:35.920000,,RBE3F,,2024-08-26,2024-08-26T20:01:35.920000,,False,,,,True,,,,0.6380305290222168,,2024-08-26_1311,
,,,Detection,AM,2024-08-26T20:02:20.990000,,RBE3F,,2024-08-26,2024-08-26T20:02:20.990000,,False,,,,True,,,,0.804330050945282,,2024-08-26_1312,
,,,Detection,AM,2024-08-26T20:02:53.930000,,RBE3F,,2024-08-26,2024-08-26T20:02:53.930000,,False,,,,True,,,,0.6735778450965881,,2024-08-26_1313,
,,,Detection,AM,2024-08-26T20:04:06.040000,,RBE3F,,2024-08-26,2024-08-26T20:04:06.040000,,False,,,,True,,,,0.8621833920478821,,2024-08-26_1314,
,,,Detection,AM,2024-08-26T20:04:25.110000,,RBE3F,,2024-08-26,2024-08-26T20:04:25.110000,,False,,,,True,,,,0.8114209175109863,,2024-08-26_1315,
,,,Detection,AM,2024-08-26T20:05:03.950000,,RBE3F,,2024-08-26,2024-08-26T20:05:03.950000,,False,,,,True,,,,0.17615072429180145,,2024-08-26_1316,
,,,Detection,AM,2024-08-26T20:05:52.500000,,RBE3F,,2024-08-26,2024-08-26T20:05:52.500000,,False,,,,True,,,,0.17633983492851257,,2024-08-26_1317,
,,,Detection,AM,2024-08-26T20:07:05.050000,,RBE3F,,2024-08-26,2024-08-26T20:07:05.050000,,False,,,,True,,,,0.6865047812461853,,2024-08-26_1318,
,,,Detection,AM,2024-08-26T20:07:42.780000,,RBE3F,,2024-08-26,2024-08-26T20:07:42.780000,,False,,,,True,,,,0.7371965050697327,,2024-08-26_1319,
,,,Detection,AM,2024-08-26T20:08:22.080000,,RBE3F,,2024-08-26,2024-08-26T20:08:22.080000,,False,,,,True,,,,0.6295198798179626,,2024-08-26_1320,
,,,Detection,AM,2024-08-26T20:09:23.850000,,RBE3F,,2024-08-26,2024-08-26T20:09:23.850000,,False,,,,True,,,,0.7947266101837158,,2024-08-26_1321,
,,,Detection,AM,2024-08-26T20:09:40.900000,,RBE3F,,2024-08-26,2024-08-26T20:09:40.900000,,False,,,,True,,,,0.24103499948978424,,2024-08-26_1322,
,,,Detection,AM,2024-08-26T20:10:46.880000,,RBE3F,,2024-08-26,2024-08-26T20:10:46.880000,,False,,,,True,,,,0.5129252672195435,,2024-08-26_1323,
,,,Detection,AM,2024-08-26T20:12:36,,RBE3F,,2024-08-26,2024-08-26T20:12:36,,False,,,,True,,,,0.8589990139007568,,2024-08-26_1324,
,,,Detection,AM,2024-08-26T20:12:40.990000,,RBE3F,,2024-08-26,2024-08-26T20:12:40.990000,,False,,,,True,,,,0.6045770049095154,,2024-08-26_1325,
,,,Detection,AM,2024-08-26T20:13:26.920000,,RBE3F,,2024-08-26,2024-08-26T20:13:26.920000,,False,,,,True,,,,0.1102917268872261,,2024-08-26_1326,
,,,Detection,AM,2024-08-26T20:14:19.870000,,RBE3F,,2024-08-26,2024-08-26T20:14:19.870000,,False,,,,True,,,,0.5259978175163269,,2024-08-26_1327,
,,,Detection,AM,2024-08-26T20:14:41.330000,,RBE3F,,2024-08-26,2024-08-26T20:14:41.330000,,False,,,,True,,,,0.19364102184772491,,2024-08-26_1328,
,,,Detection,AM,2024-08-26T20:15:21.030000,,RBE3F,,2024-08-26,2024-08-26T20:15:21.030000,,False,,,,True,,,,0.17666247487068176,,2024-08-26_1329,
,,,Detection,AM,2024-08-26T20:15:21.960000,,RBE3F,,2024-08-26,2024-08-26T20:15:21.960000,,False,,,,True,,,,0.8406481742858887,,2024-08-26_1330,
,,,Detection,AM,2024-08-26T20:17:49.860000,,RBE3F,,2024-08-26,2024-08-26T20:17:49.860000,,False,,,,True,,,,0.5949658751487732,,2024-08-26_1331,
,,,Detection,AM,2024-08-26T20:18:05.450000,,RBE3F,,2024-08-26,2024-08-26T20:18:05.450000,,False,,,,True,,,,0.2891738712787628,,2024-08-26_1332,
,,,Detection,AM,2024-08-26T20:18:29.410000,,RBE3F,,2024-08-26,2024-08-26T20:18:29.410000,,False,,,,True,,,,0.24826155602931976,,2024-08-26_1333,
,,,Detection,AM,2024-08-26T20:19:09.010000,,RBE3F,,2024-08-26,2024-08-26T20:19:09.010000,,False,,,,True,,,,0.13345696032047272,,2024-08-26_1334,
,,,Detection,AM,2024-08-26T20:19:45,,RBE3F,,2024-08-26,2024-08-26T20:19:45,,False,,,,True,,,,0.8342428207397461,,2024-08-26_1335,
,,,Detection,AM,2024-08-26T20:20:10.020000,,RBE3F,,2024-08-26,2024-08-26T20:20:10.020000,,False,,,,True,,,,0.17549018561840057,,2024-08-26_1336,
,,,Detection,AM,2024-08-26T20:20:35.010000,,RBE3F,,2024-08-26,2024-08-26T20:20:35.010000,,False,,,,True,,,,0.9112533330917358,,2024-08-26_1337,
,,,Detection,AM,2024-08-26T20:21:24.180000,,RBE3F,,2024-08-26,2024-08-26T20:21:24.180000,,False,,,,True,,,,0.22744491696357727,,2024-08-26_1338,
,,,Detection,AM,2024-08-26T20:22:24,,RBE3F,,2024-08-26,2024-08-26T20:22:24,,False,,,,True,,,,0.853465735912323,,2024-08-26_1339,
,,,Detection,AM,,,RBE3F,,2024-08-26,2024-08-26T20:22:28.970000,,False,,,,True,,,,,,2024-08-26_1340,
,,,Detection,AM,2024-08-26T20:22:54.600000,,RBE3F,,2024-08-26,2024-08-26T20:22:54.600000,,False,,,,True,,,,0.10534370690584183,,2024-08-26_1341,
,,,Detection,AM,2024-08-26T20:23:49.790000,,RBE3F,,2024-08-26,2024-08-26T20:23:49.790000,,False,,,,True,,,,0.21652138233184814,,2024-08-26_1342,
,,,Detection,AM,2024-08-26T20:24:07.930000,,RBE3F,,2024-08-26,2024-08-26T20:24:07.930000,,False,,,,True,,,,0.1202925518155098,,2024-08-26_1343,
,,,Detection,AM,2024-08-26T20:25:48.900000,,RBE3F,,2024-08-26,2024-08-26T20:25:48.900000,,False,,,,True,,,,0.6786697506904602,,2024-08-26_1344,
,,,Detection,AM,2024-08-26T20:26:16.590000,,RBE3F,,2024-08-26,2024-08-26T20:26:16.590000,,False,,,,True,,,,0.10309173166751862,,2024-08-26_1345,
,,,Detection,AM,2024-08-26T20:26:38,,RBE3F,,2024-08-26,2024-08-26T20:26:38,,False,,,,True,,,,0.845112681388855,,2024-08-26_1346,
,,,Detection,AM,,,RBE3F,,2024-08-26,2024-08-26T20:26:39.150000,,False,,,,True,,,,,,2024-08-26_1347,
,,,Detection,AM,2024-08-26T20:26:54.390000,,RBE3F,,2024-08-26,2024-08-26T20:26:54.390000,,False,,,,True,,,,0.3453100621700287,,2024-08-26_1348,
,,,Detection,AM,2024-08-26T20:27:26.530000,,RBE3F,,2024-08-26,2024-08-26T20:27:26.530000,,False,,,,True,,,,0.5669397115707397,,2024-08-26_1349,
,,,Detection,AM,2024-08-26T20:27:53.940000,,RBE3F,,2024-08-26,2024-08-26T20:27:53.940000,,False,,,,True,,,,0.6016992330551147,,2024-08-26_1350,
,,,Detection,AM,2024-08-26T20:27:55,,RBE3F,,2024-08-26,2024-08-26T20:27:55,,False,,,,True,,,,0.6369753479957581,,2024-08-26_1351,
,,,Detection,AM,2024-08-26T20:28:17.800000,,RBE3F,,2024-08-26,2024-08-26T20:28:17.800000,,False,,,,True,,,,0.7159153819084167,,2024-08-26_1352,
,,,Detection,AM,2024-08-26T20:28:20.590000,,RBE3F,,2024-08-26,2024-08-26T20:28:20.590000,,False,,,,True,,,,0.19193030893802643,,2024-08-26_1353,
,,,Detection,AM,,,RBE3F,,2024-08-26,2024-08-26T20:28:21.750000,,False,,,,True,,,,,,2024-08-26_1354,
,,,Detection,AM,2024-08-26T20:28:32.390000,,RBE3F,,2024-08-26,2024-08-26T20:28:32.390000,,False,,,,True,,,,0.19176335632801056,,2024-08-26_1355,
,,,Detection,AM,2024-08-26T20:29:18.940000,,RBE3F,,2024-08-26,2024-08-26T20:29:18.940000,,False,,,,True,,,,0.33804798126220703,,2024-08-26_1356,
,,,Detection,AM,2024-08-26T20:31:18.850000,,RBE3F,,2024-08-26,2024-08-26T20:31:18.850000,,False,,,,True,,,,0.697346568107605,,2024-08-26_1357,
,,,Detection,AM,2024-08-26T20:31:34.810000,,RBE3F,,2024-08-26,2024-08-26T20:31:34.810000,,False,,,,True,,,,0.12977366149425507,,2024-08-26_1358,
,,,Detection,AM,2024-08-26T20:31:35.850000,,RBE3F,,2024-08-26,2024-08-26T20:31:35.850000,,False,,,,True,,,,0.48475781083106995,,2024-08-26_1359,
,,,Detection,AM,2024-08-26T20:32:41.810000,,RBE3F,,2024-08-26,2024-08-26T20:32:41.810000,,False,,,,True,,,,0.7256067991256714,,2024-08-26_1360,
,,,Detection,AM,2024-08-26T20:34:11.930000,,RBE3F,,2024-08-26,2024-08-26T20:34:11.930000,,False,,,,True,,,,0.4992104172706604,,2024-08-26_1361,
,,,Detection,AM,2024-08-26T20:35:38,,RBE3F,,2024-08-26,2024-08-26T20:35:38,,False,,,,True,,,,0.8801686763763428,,2024-08-26_1362,
,,,Detection,AM,2024-08-26T20:36:20.110000,,RBE3F,,2024-08-26,2024-08-26T20:36:20.110000,,False,,,,True,,,,0.8510240316390991,,2024-08-26_1363,
,,,Detection,AM,2024-08-26T20:36:49.070000,,RBE3F,,2024-08-26,2024-08-26T20:36:49.070000,,False,,,,True,,,,0.10508459061384201,,2024-08-26_1364,
,,,Detection,AM,2024-08-26T20:37:21.940000,,RBE3F,,2024-08-26,2024-08-26T20:37:21.940000,,False,,,,True,,,,0.38298046588897705,,2024-08-26_1365,
,,,Detection,AM,2024-08-26T20:38:07.810000,,RBE3F,,2024-08-26,2024-08-26T20:38:07.810000,,False,,,,True,,,,0.46915385127067566,,2024-08-26_1366,
,,,Detection,AM,2024-08-26T20:38:38.010000,,RBE3F,,2024-08-26,2024-08-26T20:38:38.010000,,False,,,,True,,,,0.8695108890533447,,2024-08-26_1367,
,,,Detection,AM,2024-08-26T20:39:21.010000,,RBE3F,,2024-08-26,2024-08-26T20:39:21.010000,,False,,,,True,,,,0.7828876972198486,,2024-08-26_1368,
,,,Detection,AM,2024-08-26T20:39:36.950000,,RBE3F,,2024-08-26,2024-08-26T20:39:36.950000,,False,,,,True,,,,0.1485370695590973,,2024-08-26_1369,
,,,Detection,AM,2024-08-26T20:41:51.020000,,RBE3F,,2024-08-26,2024-08-26T20:41:51.020000,,False,,,,True,,,,0.8539542555809021,,2024-08-26_1370,
,,,Detection,AM,2024-08-26T20:42:19.800000,,RBE3F,,2024-08-26,2024-08-26T20:42:19.800000,,False,,,,True,,,,0.5638752579689026,,2024-08-26_1371,
,,,Detection,AM,2024-08-26T20:43:05.050000,,RBE3F,,2024-08-26,2024-08-26T20:43:05.050000,,False,,,,True,,,,0.28666162490844727,,2024-08-26_1372,
,,,Detection,AM,2024-08-26T20:44:08.680000,,RBE3F,,2024-08-26,2024-08-26T20:44:08.680000,,False,,,,True,,,,0.8084235191345215,,2024-08-26_1373,
,,,Detection,AM,2024-08-26T20:44:39.010000,,RBE3F,,2024-08-26,2024-08-26T20:44:39.010000,,False,,,,True,,,,0.8506408333778381,,2024-08-26_1374,
,,,Detection,AM,2024-08-26T20:44:39.970000,,RBE3F,,2024-08-26,2024-08-26T20:44:39.970000,,False,,,,True,,,,0.6851255297660828,,2024-08-26_1375,
,,,Detection,AM,2024-08-26T20:45:06.960000,,RBE3F,,2024-08-26,2024-08-26T20:45:06.960000,,False,,,,True,,,,0.4146243631839752,,2024-08-26_1376,
,,,Detection,AM,2024-08-26T20:45:07.990000,,RBE3F,,2024-08-26,2024-08-26T20:45:07.990000,,False,,,,True,,,,0.6947452425956726,,2024-08-26_1377,
,,,Detection,AM,2024-08-26T20:45:46.330000,,RBE3F,,2024-08-26,2024-08-26T20:45:46.330000,,False,,,,True,,,,0.6429276466369629,,2024-08-26_1378,
,,,Detection,AM,,,RBE3F,,2024-08-26,2024-08-26T20:45:46.980000,,False,,,,True,,,,,,2024-08-26_1379,
,,,Detection,AM,2024-08-26T20:46:22.640000,,RBE3F,,2024-08-26,2024-08-26T20:46:22.640000,,False,,,,True,,,,0.5433534979820251,,2024-08-26_1380,
,,,Detection,AM,2024-08-26T20:46:34.530000,,RBE3F,,2024-08-26,2024-08-26T20:46:34.530000,,False,,,,True,,,,0.4285103678703308,,2024-08-26_1381,
,,,Detection,AM,2024-08-26T20:47:53.080000,,RBE3F,,2024-08-26,2024-08-26T20:47:53.080000,,False,,,,True,,,,0.7885203957557678,,2024-08-26_1382,
,,,Detection,AM,2024-08-26T20:48:38.010000,,RBE3F,,2024-08-26,2024-08-26T20:48:38.010000,,False,,,,True,,,,0.8160784840583801,,2024-08-26_1383,
,,,Detection,AM,2024-08-26T20:49:38.550000,,RBE3F,,2024-08-26,2024-08-26T20:49:38.550000,,False,,,,True,,,,0.41782936453819275,,2024-08-26_1384,
,,,Detection,AM,2024-08-26T20:50:03.960000,,RBE3F,,2024-08-26,2024-08-26T20:50:03.960000,,False,,,,True,,,,0.20055079460144043,,2024-08-26_1385,
,,,Detection,AM,2024-08-26T20:51:15.530000,,RBE3F,,2024-08-26,2024-08-26T20:51:15.530000,,False,,,,True,,,,0.7010757923126221,,2024-08-26_1386,
,,,Detection,AM,2024-08-26T20:52:43.380000,,RBE3F,,2024-08-26,2024-08-26T20:52:43.380000,,False,,,,True,,,,0.30287855863571167,,2024-08-26_1387,
,,,Detection,AM,2024-08-26T20:53:09.180000,,RBE3F,,2024-08-26,2024-08-26T20:53:09.180000,,False,,,,True,,,,0.1024126186966896,,2024-08-26_1388,
,,,Detection,AM,2024-08-26T20:54:08,,RBE3F,,2024-08-26,2024-08-26T20:54:08,,False,,,,True,,,,0.8599599003791809,,2024-08-26_1389,
,,,Detection,AM,2024-08-26T20:54:26.270000,,RBE3F,,2024-08-26,2024-08-26T20:54:26.270000,,False,,,,True,,,,0.1321399211883545,,2024-08-26_1390,
,,,Detection,AM,2024-08-26T20:55:45.870000,,RBE3F,,2024-08-26,2024-08-26T20:55:45.870000,,False,,,,True,,,,0.5452476739883423,,2024-08-26_1391,
,,,Detection,AM,,,RBE3F,,2024-08-26,2024-08-26T20:55:47.900000,,False,,,,True,,,,,,2024-08-26_1392,
,,,Detection,AM,2024-08-26T20:56:53.010000,,RBE3F,,2024-08-26,2024-08-26T20:56:53.010000,,False,,,,True,,,,0.43657004833221436,,2024-08-26_1393,
,,,Detection,AM,2024-08-26T20:57:38.260000,,RBE3F,,2024-08-26,2024-08-26T20:57:38.260000,,False,,,,True,,,,0.38199126720428467,,2024-08-26_1394,
,,,Detection,AM,2024-08-26T20:58:39.980000,,RBE3F,,2024-08-26,2024-08-26T20:58:39.980000,,False,,,,True,,,,0.25525426864624023,,2024-08-26_1395,
,,,Detection,AM,2024-08-26T20:59:22.100000,,RBE3F,,2024-08-26,2024-08-26T20:59:22.100000,,False,,,,True,,,,0.588765025138855,,2024-08-26_1396,
,,,Detection,AM,2024-08-26T20:59:52.670000,,RBE3F,,2024-08-26,2024-08-26T20:59:52.670000,,False,,,,True,,,,0.1590864360332489,,2024-08-26_1397,
,,,Detection,AM,2024-08-26T21:00:01.980000,,RBE3F,,2024-08-26,2024-08-26T21:00:01.980000,,False,,,,True,,,,0.4542088508605957,,2024-08-26_1398,
,,,Detection,AM,2024-08-26T21:01:30.260000,,RBE3F,,2024-08-26,2024-08-26T21:01:30.260000,,False,,,,True,,,,0.27284300327301025,,2024-08-26_1399,
,,,Detection,AM,2024-08-26T21:02:39,,RBE3F,,2024-08-26,2024-08-26T21:02:39,,False,,,,True,,,,0.8626123070716858,,2024-08-26_1400,
,,,Detection,AM,2024-08-26T21:02:46.770000,,RBE3F,,2024-08-26,2024-08-26T21:02:46.770000,,False,,,,True,,,,0.5635148882865906,,2024-08-26_1401,
,,,Detection,AM,2024-08-26T21:02:54.990000,,RBE3F,,2024-08-26,2024-08-26T21:02:54.990000,,False,,,,True,,,,0.19502371549606323,,2024-08-26_1402,
,,,Detection,AM,2024-08-26T21:03:21.020000,,RBE3F,,2024-08-26,2024-08-26T21:03:21.020000,,False,,,,True,,,,0.7700648307800293,,2024-08-26_1403,
,,,Detection,AM,2024-08-26T21:04:53.030000,,RBE3F,,2024-08-26,2024-08-26T21:04:53.030000,,False,,,,True,,,,0.7160980701446533,,2024-08-26_1404,
,,,Detection,AM,2024-08-26T21:06:19.030000,,RBE3F,,2024-08-26,2024-08-26T21:06:19.030000,,False,,,,True,,,,0.4072585105895996,,2024-08-26_1405,
,,,Detection,AM,2024-08-26T21:06:20.020000,,RBE3F,,2024-08-26,2024-08-26T21:06:20.020000,,False,,,,True,,,,0.6695573329925537,,2024-08-26_1406,
,,,Detection,AM,2024-08-26T21:07:07,,RBE3F,,2024-08-26,2024-08-26T21:07:07,,False,,,,True,,,,0.8776842951774597,,2024-08-26_1407,
,,,Detection,AM,2024-08-26T21:07:51.890000,,RBE3F,,2024-08-26,2024-08-26T21:07:51.890000,,False,,,,True,,,,0.1420019268989563,,2024-08-26_1408,
,,,Detection,AM,2024-08-26T21:08:19.300000,,RBE3F,,2024-08-26,2024-08-26T21:08:19.300000,,False,,,,True,,,,0.6963664293289185,,2024-08-26_1409,
,,,Detection,AM,2024-08-26T21:08:51.010000,,RBE3F,,2024-08-26,2024-08-26T21:08:51.010000,,False,,,,True,,,,0.16523602604866028,,2024-08-26_1410,
,,,Detection,AM,2024-08-26T21:08:52.040000,,RBE3F,,2024-08-26,2024-08-26T21:08:52.040000,,False,,,,True,,,,0.6880837678909302,,2024-08-26_1411,
,,,Detection,AM,2024-08-26T21:09:22.050000,,RBE3F,,2024-08-26,2024-08-26T21:09:22.050000,,False,,,,True,,,,0.6840673089027405,,2024-08-26_1412,
,,,Detection,AM,2024-08-26T21:10:53.470000,,RBE3F,,2024-08-26,2024-08-26T21:10:53.470000,,False,,,,True,,,,0.45061469078063965,,2024-08-26_1413,
,,,Detection,AM,2024-08-26T21:11:24.080000,,RBE3F,,2024-08-26,2024-08-26T21:11:24.080000,,False,,,,True,,,,0.7066876292228699,,2024-08-26_1414,
,,,Detection,AM,2024-08-26T21:13:05.960000,,RBE3F,,2024-08-26,2024-08-26T21:13:05.960000,,False,,,,True,,,,0.1679406762123108,,2024-08-26_1415,
,,,Detection,AM,2024-08-26T21:14:43.240000,,RBE3F,,2024-08-26,2024-08-26T21:14:43.240000,,False,,,,True,,,,0.6866976618766785,,2024-08-26_1416,
,,,Detection,AM,2024-08-26T21:15:06.430000,,RBE3F,,2024-08-26,2024-08-26T21:15:06.430000,,False,,,,True,,,,0.4868268072605133,,2024-08-26_1417,
,,,Detection,AM,2024-08-26T21:17:49.090000,,RBE3F,,2024-08-26,2024-08-26T21:17:49.090000,,False,,,,True,,,,0.6001584529876709,,2024-08-26_1418,
,,,Detection,AM,2024-08-26T21:20:44,,RBE3F,,2024-08-26,2024-08-26T21:20:44,,False,,,,True,,,,0.18738046288490295,,2024-08-26_1419,
,,,Detection,AM,2024-08-26T21:20:48.240000,,RBE3F,,2024-08-26,2024-08-26T21:20:48.240000,,False,,,,True,,,,0.4074387550354004,,2024-08-26_1420,
,,,Detection,AM,2024-08-26T21:21:20.010000,,RBE3F,,2024-08-26,2024-08-26T21:21:20.010000,,False,,,,True,,,,0.5124903321266174,,2024-08-26_1421,
,,,Detection,AM,2024-08-26T21:21:21.060000,,RBE3F,,2024-08-26,2024-08-26T21:21:21.060000,,False,,,,True,,,,0.7939261198043823,,2024-08-26_1422,
,,,Detection,AM,2024-08-26T21:21:32.370000,,RBE3F,,2024-08-26,2024-08-26T21:21:32.370000,,False,,,,True,,,,0.18837766349315643,,2024-08-26_1423,
,,,Detection,AM,2024-08-26T21:22:12.880000,,RBE3F,,2024-08-26,2024-08-26T21:22:12.880000,,False,,,,True,,,,0.6861128807067871,,2024-08-26_1424,
,,,Detection,AM,2024-08-26T21:22:13.850000,,RBE3F,,2024-08-26,2024-08-26T21:22:13.850000,,False,,,,True,,,,0.1131005734205246,,2024-08-26_1425,
,,,Detection,AM,2024-08-26T21:22:51.930000,,RBE3F,,2024-08-26,2024-08-26T21:22:51.930000,,False,,,,True,,,,0.15045975148677826,,2024-08-26_1426,
,,,Detection,AM,2024-08-26T21:22:52.970000,,RBE3F,,2024-08-26,2024-08-26T21:22:52.970000,,False,,,,True,,,,0.32354503870010376,,2024-08-26_1427,
,,,Detection,AM,2024-08-26T21:23:44.130000,,RBE3F,,2024-08-26,2024-08-26T21:23:44.130000,,False,,,,True,,,,0.12855109572410583,,2024-08-26_1428,
,,,Detection,AM,2024-08-26T21:25:51.350000,,RBE3F,,2024-08-26,2024-08-26T21:25:51.350000,,False,,,,True,,,,0.2463894933462143,,2024-08-26_1429,
,,,Detection,AM,2024-08-26T21:26:53.970000,,RBE3F,,2024-08-26,2024-08-26T21:26:53.970000,,False,,,,True,,,,0.1909143179655075,,2024-08-26_1430,
,,,Detection,AM,2024-08-26T21:27:41.510000,,RBE3F,,2024-08-26,2024-08-26T21:27:41.510000,,False,,,,True,,,,0.7224690318107605,,2024-08-26_1431,
,,,Detection,AM,2024-08-26T21:27:49.050000,,RBE3F,,2024-08-26,2024-08-26T21:27:49.050000,,False,,,,True,,,,0.15855026245117188,,2024-08-26_1432,
,,,Detection,AM,2024-08-26T21:28:25.950000,,RBE3F,,2024-08-26,2024-08-26T21:28:25.950000,,False,,,,True,,,,0.10871529579162598,,2024-08-26_1433,
,,,Detection,AM,2024-08-26T21:28:27.480000,,RBE3F,,2024-08-26,2024-08-26T21:28:27.480000,,False,,,,True,,,,0.10120736062526703,,2024-08-26_1434,
,,,Detection,AM,2024-08-26T21:29:30.920000,,RBE3F,,2024-08-26,2024-08-26T21:29:30.920000,,False,,,,True,,,,0.11241865158081055,,2024-08-26_1435,
,,,Detection,AM,2024-08-26T21:30:23.850000,,RBE3F,,2024-08-26,2024-08-26T21:30:23.850000,,False,,,,True,,,,0.29776903986930847,,2024-08-26_1436,
,,,Detection,AM,,,RBE3F,,2024-08-26,2024-08-26T21:30:29.410000,,False,,,,True,,,,,,2024-08-26_1437,
,,,Detection,AM,2024-08-26T21:31:24.200000,,RBE3F,,2024-08-26,2024-08-26T21:31:24.200000,,False,,,,True,,,,0.16508610546588898,,2024-08-26_1438,
,,,Detection,AM,2024-08-26T21:33:04.130000,,RBE3F,,2024-08-26,2024-08-26T21:33:04.130000,,False,,,,True,,,,0.15146268904209137,,2024-08-26_1439,
,,,Detection,AM,2024-08-26T21:33:53.030000,,RBE3F,,2024-08-26,2024-08-26T21:33:53.030000,,False,,,,True,,,,0.3923321068286896,,2024-08-26_1440,
,,,Detection,AM,2024-08-26T21:33:54.060000,,RBE3F,,2024-08-26,2024-08-26T21:33:54.060000,,False,,,,True,,,,0.6607640981674194,,2024-08-26_1441,
,,,Detection,AM,2024-08-26T21:34:46.960000,,RBE3F,,2024-08-26,2024-08-26T21:34:46.960000,,False,,,,True,,,,0.7027080655097961,,2024-08-26_1442,
,,,Detection,AM,2024-08-26T21:35:09.400000,,RBE3F,,2024-08-26,2024-08-26T21:35:09.400000,,False,,,,True,,,,0.6346593499183655,,2024-08-26_1443,
,,,Detection,AM,2024-08-26T21:35:24.580000,,RBE3F,,2024-08-26,2024-08-26T21:35:24.580000,,False,,,,True,,,,0.18390069901943207,,2024-08-26_1444,
,,,Detection,AM,2024-08-26T21:35:25.770000,,RBE3F,,2024-08-26,2024-08-26T21:35:25.770000,,False,,,,True,,,,0.2620755732059479,,2024-08-26_1445,
,,,Detection,AM,2024-08-26T21:35:52.920000,,RBE3F,,2024-08-26,2024-08-26T21:35:52.920000,,False,,,,True,,,,0.35248610377311707,,2024-08-26_1446,
