provider,event_id,s_predicted,lat,p_predicted,p_detected,plot_path,s_detected,code,s_confidence,mag,epi_distance,unique_id,time,s_error,date,network,p_error,long,depth,detected,mag_type,p_confidence,catalogued
EMSC,quakeml:eu.emsc/event/20240615_0000112,2024-06-15T12:06:21.256277,40.9731,2024-06-15T12:03:44.664900,,,,R50D6,,2.3,1548.377094288746,2024-06-15_192,2024-06-15T12:00:26.100000,,2024-06-15,AM,,1.3251,0.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000122,2024-06-15T12:09:24.081156,38.0717,2024-06-15T12:03:56.645403,,,,R50D6,,1.4,3776.8140080615785,2024-06-15_193,2024-06-15T11:57:11,,2024-06-15,AM,,42.6217,6.2,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000120,2024-06-15T11:47:36.681458,38.4347,2024-06-15T11:42:31.271416,,,,R50D6,,1.6,3417.3176945470386,2024-06-15_194,2024-06-15T11:36:14,,2024-06-15,AM,,37.3136,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000106,2024-06-15T11:44:19.404297,38.5991,2024-06-15T11:39:51.835854,,,,R50D6,,2.8,2568.2706672224144,2024-06-15_195,2024-06-15T11:34:41.980000,,2024-06-15,AM,,22.9436,13.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000104,2024-06-15T11:39:56.654074,38.6,2024-06-15T11:35:29.187146,,,,R50D6,,2.2,2567.4705163527337,2024-06-15_196,2024-06-15T11:30:19.400000,,2024-06-15,AM,,22.93,5.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000110,2024-06-15T11:37:28.025559,37.6398,2024-06-15T11:33:49.648892,,,,R50D6,,2.1,1904.3511747233088,2024-06-15_197,2024-06-15T11:29:46.680000,,2024-06-15,AM,,-1.7014,0.9,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000107,2024-06-15T11:47:56.566564,31.581,2024-06-15T11:38:35.098543,,,,R50D6,,2.2,7949.35334147494,2024-06-15_198,2024-06-15T11:27:11.636264,,2024-06-15,AM,,-104.53,5.8,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000111,2024-06-15T11:13:53.539644,40.4181,2024-06-15T11:09:24.850761,,,,R50D6,,1.8,2749.6535028918,2024-06-15_199,2024-06-15T11:03:59,,2024-06-15,AM,,28.8692,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000132,2024-06-15T11:23:24.140830,16.88,2024-06-15T11:13:11.927669,,,,R50D6,,3.4,9023.92723217351,2024-06-15_200,2024-06-15T11:00:54,,2024-06-15,AM,,-100.25,12.2,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000102,2024-06-15T10:58:49.364648,50.479,2024-06-15T10:57:08.708486,,,,R50D6,,2.3,802.4350206351237,2024-06-15_201,2024-06-15T10:54:50.100000,,2024-06-15,AM,,8.022,14.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000146,2024-06-15T10:41:11.502404,35.36,2024-06-15T10:36:34.426893,,,,R50D6,,2.5,2868.481000245621,2024-06-15_202,2024-06-15T10:30:58.400000,,2024-06-15,AM,,23.08,16.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000098,2024-06-15T10:42:18.639645,63.3037,2024-06-15T10:34:07.561427,,,,R50D6,,3.5,6586.258354308687,2024-06-15_203,2024-06-15T10:24:03.159000,,2024-06-15,AM,,-148.8826,86.1,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000099,2024-06-15T10:23:45.226077,42.22,2024-06-15T10:20:05.115879,,,,R50D6,,2.1,2070.1682165588145,2024-06-15_204,2024-06-15T10:15:38,,2024-06-15,AM,,19.466,21.2,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000100,2024-06-15T10:33:42.537746,17.9048,2024-06-15T10:25:20.544661,,,,R50D6,,2.5,6807.410364694951,2024-06-15_205,2024-06-15T10:15:03.630000,,2024-06-15,AM,,-66.7552,6.8,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000101,2024-06-15T10:36:59.109820,16.9,2024-06-15T10:26:41.049943,,,,R50D6,,4.0,9152.920674102788,2024-06-15_206,2024-06-15T10:14:17,,2024-06-15,AM,,-102.39,16.4,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000133,2024-06-15T10:21:36.451367,15.33,2024-06-15T10:11:34.306231,,,,R50D6,,3.6,8806.377925280643,2024-06-15_207,2024-06-15T09:59:27,,2024-06-15,AM,,-94.5,16.1,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000096,2024-06-15T10:03:27.982490,38.1308,2024-06-15T09:58:23.874737,,,,R50D6,,3.2,3396.306552855053,2024-06-15_208,2024-06-15T09:52:08.290000,,2024-06-15,AM,,36.5825,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000089,2024-06-15T09:55:18.539413,39.4661,2024-06-15T09:51:17.810370,,,,R50D6,,2.7,2357.891800660543,2024-06-15_209,2024-06-15T09:46:26.210000,,2024-06-15,AM,,20.3819,14.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000091,2024-06-15T09:46:39.855980,35.1448,2024-06-15T09:41:59.866352,,,,R50D6,,2.9,2908.778186692917,2024-06-15_210,2024-06-15T09:36:20.300000,,2024-06-15,AM,,23.4853,9.4,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000134,2024-06-15T09:44:44.433088,19.48,2024-06-15T09:34:31.100408,,,,R50D6,,3.1,9046.7662536418,2024-06-15_211,2024-06-15T09:22:12,,2024-06-15,AM,,-104.54,68.8,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000135,2024-06-15T09:40:36.722077,15.54,2024-06-15T09:30:33.959842,,,,R50D6,,3.8,8819.510966902466,2024-06-15_212,2024-06-15T09:18:26,,2024-06-15,AM,,-95.01,19.5,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000087,2024-06-15T09:18:21.716639,35.423,2024-06-15T09:14:35.869316,,,,R50D6,,2.8,2156.671682461936,2024-06-15_213,2024-06-15T09:10:01.830000,,2024-06-15,AM,,-3.6245,3.7,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000088,2024-06-15T09:17:06.067394,35.5424,2024-06-15T09:13:21.497531,,,,R50D6,,1.7,2138.4794235376494,2024-06-15_214,2024-06-15T09:08:49,,2024-06-15,AM,,-2.3848,6.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000136,2024-06-15T09:29:51.071972,15.56,2024-06-15T09:19:48.625497,,,,R50D6,,3.4,8812.68606902668,2024-06-15_215,2024-06-15T09:07:41,,2024-06-15,AM,,-94.93,16.4,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000086,2024-06-15T09:04:31.809723,38.5933,2024-06-15T08:59:18.930101,2024-06-15T08:59:22.180000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-15/report/2024-06-15_216_event_plot.png?raw=true,,R50D6,,1.1,3538.8484891064404,2024-06-15_216,2024-06-15T08:52:52,,2024-06-15,AM,3.249899,39.4703,7.0,True,ml,0.1238028407096862,True
EMSC,quakeml:eu.emsc/event/20240615_0000085,2024-06-15T09:09:46.459080,16.32,2024-06-15T08:59:37.502347,,,,R50D6,,4.1,8953.130822260466,2024-06-15_217,2024-06-15T08:47:23,,2024-06-15,AM,,-98.28,12.1,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000137,2024-06-15T09:02:09.649909,15.72,2024-06-15T08:52:10.803920,,,,R50D6,,3.6,8735.412303339108,2024-06-15_218,2024-06-15T08:40:07,,2024-06-15,AM,,-93.93,63.6,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000097,2024-06-15T08:42:07.069333,46.68,2024-06-15T08:40:09.163172,,,,R50D6,,0.7,1148.155583130876,2024-06-15_219,2024-06-15T08:37:39.600000,,2024-06-15,AM,,8.6368,9.5,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000084,2024-06-15T08:50:14.624325,19.1177,2024-06-15T08:41:58.592488,,,,R50D6,,3.1,6695.6067170191845,2024-06-15_220,2024-06-15T08:31:48.500000,,2024-06-15,AM,,-66.693,10.9,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000081,2024-06-15T08:47:09.068538,11.31,2024-06-15T08:37:12.442351,,,,R50D6,,2.9,8691.632271521776,2024-06-15_221,2024-06-15T08:25:11,,2024-06-15,AM,,-87.01,69.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000138,2024-06-15T08:42:31.447195,16.49,2024-06-15T08:32:21.034837,,,,R50D6,,3.3,8984.769027724313,2024-06-15_222,2024-06-15T08:20:05,,2024-06-15,AM,,-99.04,7.6,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000139,2024-06-15T08:26:34.764906,19.06,2024-06-15T08:16:19.806189,,,,R50D6,,3.0,9082.802364218587,2024-06-15_223,2024-06-15T08:03:59,,2024-06-15,AM,,-104.5,40.2,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000140,2024-06-15T08:22:43.965482,16.42,2024-06-15T08:12:49.323885,,,,R50D6,,3.5,8645.449034963965,2024-06-15_224,2024-06-15T08:00:50,,2024-06-15,AM,,-93.5,145.3,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000080,2024-06-15T08:05:08.267367,39.6597,2024-06-15T08:00:35.621027,,,,R50D6,,2.2,2804.656711360578,2024-06-15_225,2024-06-15T07:55:04.970000,,2024-06-15,AM,,28.7681,7.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000141,2024-06-15T07:43:09.872457,16.07,2024-06-15T07:33:03.634271,,,,R50D6,,3.8,8894.309756384453,2024-06-15_226,2024-06-15T07:20:52,,2024-06-15,AM,,-96.97,47.9,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000142,2024-06-15T07:40:35.332379,21.46,2024-06-15T07:30:44.384147,,,,R50D6,,3.9,8563.218547703651,2024-06-15_227,2024-06-15T07:18:49,,2024-06-15,AM,,-99.49,5.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000077,2024-06-15T07:40:38.651774,12.64,2024-06-15T07:30:43.196430,,,,R50D6,,3.2,8665.490038296075,2024-06-15_228,2024-06-15T07:18:43,,2024-06-15,AM,,-88.47,29.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000074,2024-06-15T07:26:46.617311,11.7,2024-06-15T07:16:53.111764,,,,R50D6,,2.5,8625.160647499717,2024-06-15_229,2024-06-15T07:04:55,,2024-06-15,AM,,-86.52,137.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000143,2024-06-15T07:15:11.162336,16.28,2024-06-15T07:05:02.837254,,,,R50D6,,3.4,8939.38328617174,2024-06-15_230,2024-06-15T06:52:49,,2024-06-15,AM,,-98.0,5.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000092,2024-06-15T06:58:12.154317,38.5533,2024-06-15T06:52:59.124284,,,,R50D6,,1.3,3541.320651519739,2024-06-15_231,2024-06-15T06:46:32,,2024-06-15,AM,,39.4603,6.9,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000094,2024-06-15T06:56:25.479841,40.5628,2024-06-15T06:51:47.802080,,,,R50D6,,1.3,2646.467903996084,2024-06-15_232,2024-06-15T06:46:31,,2024-06-15,AM,,27.3094,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000263,2024-06-15T06:48:06.021012,40.5,2024-06-15T06:40:40.915734,,,,R50D6,,3.1,5763.262312174109,2024-06-15_233,2024-06-15T06:31:30.200000,,2024-06-15,AM,,76.93,0.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000067,2024-06-15T06:40:26.432834,38.59,2024-06-15T06:35:47.479979,,,,R50D6,,2.3,2657.6312578525567,2024-06-15_234,2024-06-15T06:30:29.800000,,2024-06-15,AM,,24.59,10.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000078,2024-06-15T06:47:15.177378,17.8502,2024-06-15T06:38:52.507285,,,,R50D6,,2.8,6820.106384796896,2024-06-15_235,2024-06-15T06:28:34.820000,,2024-06-15,AM,,-66.879,16.2,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000065,2024-06-15T06:22:48.563986,37.5,2024-06-15T06:18:16.939545,,,,R50D6,,2.0,2600.804489404455,2024-06-15_236,2024-06-15T06:13:04.300000,,2024-06-15,AM,,21.67,5.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000073,2024-06-15T06:21:45.607236,38.2292,2024-06-15T06:16:38.922141,,,,R50D6,,1.6,3438.167800288829,2024-06-15_237,2024-06-15T06:10:20,,2024-06-15,AM,,37.3897,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000066,2024-06-15T06:25:25.915839,40.4683,2024-06-15T06:16:24.737135,,,,R50D6,,2.3,7542.2808285346655,2024-06-15_238,2024-06-15T06:05:23.665000,,2024-06-15,AM,,-111.9296,6.9,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000060,2024-06-15T06:21:46.216738,37.6048,2024-06-15T06:12:08.129943,,,,R50D6,,2.1,8285.508570523794,2024-06-15_239,2024-06-15T06:00:26.580000,,2024-06-15,AM,,-121.979,8.4,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000070,2024-06-15T05:57:27.609177,37.9397,2024-06-15T05:54:10.155638,,,,R50D6,,1.8,1871.177544692363,2024-06-15_240,2024-06-15T05:50:10.580000,,2024-06-15,AM,,-1.9266,0.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000153,2024-06-15T06:03:29.073432,9.69,2024-06-15T05:53:31.961531,,,,R50D6,,3.2,8703.264949537182,2024-06-15_241,2024-06-15T05:41:30,,2024-06-15,AM,,-84.916,20.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000063,2024-06-15T05:49:28.948841,38.2689,2024-06-15T05:44:20.807074,,,,R50D6,,1.6,3461.8501709474526,2024-06-15_242,2024-06-15T05:38:00,,2024-06-15,AM,,37.8239,6.9,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000062,2024-06-15T05:51:41.440104,29.7715,2024-06-15T05:43:53.234472,,,,R50D6,,4.4,6179.916867262799,2024-06-15_243,2024-06-15T05:34:15.340000,,2024-06-15,AM,,69.8394,10.0,False,mb,,True
EMSC,quakeml:eu.emsc/event/20240615_0000061,2024-06-15T05:45:17.646359,38.1511,2024-06-15T05:40:08.764438,,,,R50D6,,1.6,3473.958975387041,2024-06-15_244,2024-06-15T05:33:47,,2024-06-15,AM,,37.87,5.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000082,2024-06-15T05:39:43.243914,17.9553,2024-06-15T05:31:26.825631,,,,R50D6,,3.3,6703.735589961916,2024-06-15_245,2024-06-15T05:21:16.290000,,2024-06-15,AM,,-65.1833,5.1,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000054,2024-06-15T05:22:21.702817,35.5415,2024-06-15T05:17:44.158782,,,,R50D6,,3.3,3035.9227242325123,2024-06-15_246,2024-06-15T05:11:53.350000,,2024-06-15,AM,,26.6179,6.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000072,2024-06-15T05:26:54.853851,18.7343,2024-06-15T05:18:34.733934,,,,R50D6,,3.0,6771.812987984516,2024-06-15_247,2024-06-15T05:08:19.960000,,2024-06-15,AM,,-67.3585,6.2,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000057,2024-06-15T04:51:59.435484,36.9292,2024-06-15T04:47:21.480165,,,,R50D6,,1.3,3042.607684756606,2024-06-15_248,2024-06-15T04:41:30,,2024-06-15,AM,,28.94,5.6,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000052,2024-06-15T04:45:13.711821,41.862,2024-06-15T04:41:29.257616,,,,R50D6,,2.0,2132.217122254438,2024-06-15_249,2024-06-15T04:36:56.900000,,2024-06-15,AM,,20.059,19.9,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000048,2024-06-15T04:56:53.191780,36.153,2024-06-15T04:47:17.403054,,,,R50D6,,2.4,8238.73782551778,2024-06-15_250,2024-06-15T04:35:38.340000,,2024-06-15,AM,,-118.0522,0.8,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000050,2024-06-15T04:36:30.359866,36.5346,2024-06-15T04:32:49.699456,,,,R50D6,,2.8,2082.0828056378946,2024-06-15_251,2024-06-15T04:28:21.920000,,2024-06-15,AM,,-7.7824,32.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000055,2024-06-15T04:35:02.598328,37.1211,2024-06-15T04:30:15.819375,2024-06-15T04:30:36,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-15/report/2024-06-15_252_event_plot.png?raw=true,,R50D6,,1.5,3000.9961015308213,2024-06-15_252,2024-06-15T04:24:28,,2024-06-15,AM,20.180625,28.495,7.0,True,ml,0.5977113246917725,True
EMSC,quakeml:eu.emsc/event/20240615_0000046,2024-06-15T04:24:51.082570,17.9087,2024-06-15T04:16:28.802382,,,,R50D6,,2.6,6812.772140444299,2024-06-15_253,2024-06-15T04:06:11.560000,,2024-06-15,AM,,-66.8455,11.4,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000043,2024-06-15T04:20:23.784752,12.69,2024-06-15T04:10:28.749060,,,,R50D6,,2.8,8656.523389904018,2024-06-15_254,2024-06-15T03:58:29,,2024-06-15,AM,,-88.4,27.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000042,2024-06-15T03:57:54.761355,31.685,2024-06-15T03:48:34.042944,2024-06-15T03:48:38.030000,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-15/report/2024-06-15_255_event_plot.png?raw=true,,R50D6,,2.2,7934.202696517398,2024-06-15_255,2024-06-15T03:37:11.402075,,2024-06-15,AM,3.987056,-104.426,6.1,True,ml,0.1122390702366828,True
EMSC,quakeml:eu.emsc/event/20240615_0000044,2024-06-15T03:47:54.441131,38.2381,2024-06-15T03:42:46.520715,2024-06-15T03:42:38,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-15/report/2024-06-15_256_event_plot.png?raw=true,,R50D6,,1.5,3458.2640484052627,2024-06-15_256,2024-06-15T03:36:26,,2024-06-15,AM,-8.520715,37.7267,6.9,True,ml,0.6152503490447998,True
EMSC,quakeml:eu.emsc/event/20240615_0000034,2024-06-15T03:39:14.405046,31.718,2024-06-15T03:29:53.659408,,,,R50D6,,2.5,7934.730695143612,2024-06-15_257,2024-06-15T03:18:30.988662,,2024-06-15,AM,,-104.488,5.1,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000035,2024-06-15T03:35:19.269687,15.49,2024-06-15T03:25:16.241562,,,,R50D6,,4.2,8825.271849396113,2024-06-15_258,2024-06-15T03:13:08,,2024-06-15,AM,,-95.03,16.1,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000041,2024-06-15T03:18:22.463098,37.1058,2024-06-15T03:13:14.533104,,,,R50D6,,1.6,3459.049248867751,2024-06-15_259,2024-06-15T03:06:54,,2024-06-15,AM,,36.2642,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000033,2024-06-15T03:24:04.535805,27.0114,2024-06-15T03:13:20.256919,,,,R50D6,,4.3,9745.142556784976,2024-06-15_260,2024-06-15T03:00:29.190000,,2024-06-15,AM,,128.3516,50.7,False,mb,,True
EMSC,quakeml:eu.emsc/event/20240615_0000031,2024-06-15T02:58:56.687963,38.38,2024-06-15T02:54:42.867415,,,,R50D6,,2.2,2460.779095179308,2024-06-15_261,2024-06-15T02:49:42.400000,,2024-06-15,AM,,20.48,11.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000037,2024-06-15T02:59:07.400153,38.2253,2024-06-15T02:53:58.189509,,,,R50D6,,1.0,3479.2737486740184,2024-06-15_262,2024-06-15T02:47:36,,2024-06-15,AM,,38.0503,7.2,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000030,2024-06-15T02:50:54.872007,46.3077,2024-06-15T02:48:32.160787,,,,R50D6,,1.6,1402.2167369688232,2024-06-15_263,2024-06-15T02:45:31.220000,,2024-06-15,AM,,13.2524,20.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000040,2024-06-15T03:06:41.015892,10.55,2024-06-15T02:57:05.148277,,,,R50D6,,3.0,8257.625488413703,2024-06-15_264,2024-06-15T02:45:26,,2024-06-15,AM,,76.05,7.0,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000038,2024-06-15T02:44:48.227883,38.3344,2024-06-15T02:40:11.095800,,,,R50D6,,0.8,2867.268008686467,2024-06-15_265,2024-06-15T02:34:35,,2024-06-15,AM,,27.955,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000026,2024-06-15T02:35:27.092788,36.939,2024-06-15T02:30:43.791214,,,,R50D6,,2.0,2953.1673000575,2024-06-15_266,2024-06-15T02:25:00.200000,,2024-06-15,AM,,27.3595,1.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000025,2024-06-15T02:20:50.192996,75.5832,2024-06-15T02:16:47.288958,,,,R50D6,,3.6,2371.585199372076,2024-06-15_267,2024-06-15T02:11:54.220000,,2024-06-15,AM,,10.5647,4.6,False,mb,,True
EMSC,quakeml:eu.emsc/event/20240615_0000053,2024-06-15T02:25:46.442824,17.755,2024-06-15T02:17:17.654734,,,,R50D6,,3.3,6934.775960200132,2024-06-15_268,2024-06-15T02:06:53,,2024-06-15,AM,,-68.555,32.7,False,m,,True
EMSC,quakeml:eu.emsc/event/20240615_0000027,2024-06-15T02:24:13.303307,17.9718,2024-06-15T02:15:50.929401,,,,R50D6,,2.3,6814.465839260396,2024-06-15_269,2024-06-15T02:05:33.580000,,2024-06-15,AM,,-66.9612,10.9,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000022,2024-06-15T02:08:24.152761,38.1031,2024-06-15T02:03:15.486067,,,,R50D6,,1.6,3470.4836470175624,2024-06-15_270,2024-06-15T01:56:54,,2024-06-15,AM,,37.7525,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000020,2024-06-15T01:58:47.650732,43.6102,2024-06-15T01:56:15.742101,,,,R50D6,,2.0,1577.479586985909,2024-06-15_271,2024-06-15T01:52:45.680000,,2024-06-15,AM,,11.9743,12.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000024,2024-06-15T01:59:51.984245,36.9589,2024-06-15T01:55:04.710892,,,,R50D6,,1.4,3123.8042250838625,2024-06-15_272,2024-06-15T01:49:11,,2024-06-15,AM,,30.4053,5.3,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000023,2024-06-15T01:55:12.911512,38.1697,2024-06-15T01:50:01.296701,,,,R50D6,,1.3,3518.4590707801563,2024-06-15_273,2024-06-15T01:43:36,,2024-06-15,AM,,38.6125,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000254,2024-06-15T01:55:32.212779,54.5477,2024-06-15T01:46:20.356344,,,,R50D6,,2.0,7748.744210640898,2024-06-15_274,2024-06-15T01:35:07.460000,,2024-06-15,AM,,-163.5343,12.7,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000018,2024-06-15T01:43:21.288962,36.122,2024-06-15T01:33:45.515918,2024-06-15T01:34:05,https://raw.githubusercontent.com/QingyuanZhangTony/test/main/data\AM.R50D6/2024-06-15/report/2024-06-15_275_event_plot.png?raw=true,,R50D6,,2.1,8238.438285007518,2024-06-15_275,2024-06-15T01:22:06.470000,,2024-06-15,AM,19.484082,-117.9857,4.6,True,ml,0.133746787905693,True
EMSC,quakeml:eu.emsc/event/20240615_0000014,2024-06-15T01:27:33.196072,31.621,2024-06-15T01:18:11.921782,,,,R50D6,,2.5,7945.434842672485,2024-06-15_276,2024-06-15T01:06:48.671849,,2024-06-15,AM,,-104.524,8.4,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000013,2024-06-15T01:09:56.340275,38.0483,2024-06-15T01:04:48.027843,,,,R50D6,,2.0,3464.7467750639103,2024-06-15_277,2024-06-15T00:58:27,,2024-06-15,AM,,37.5894,7.0,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000010,2024-06-15T01:19:04.736250,40.7077,2024-06-15T01:09:35.474180,,,,R50D6,,2.4,8103.130127622803,2024-06-15_278,2024-06-15T00:58:03.500000,,2024-06-15,AM,,-124.568,19.5,False,md,,True
EMSC,quakeml:eu.emsc/event/20240615_0000011,2024-06-15T00:56:32.696627,35.5348,2024-06-15T00:52:47.746317,,,,R50D6,,2.3,2143.8966328029405,2024-06-15_279,2024-06-15T00:48:14.790000,,2024-06-15,AM,,-3.5588,20.4,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000007,2024-06-15T00:39:33.261793,43.4028,2024-06-15T00:36:37.000783,,,,R50D6,,2.4,1620.336646981866,2024-06-15_280,2024-06-15T00:33:02.630000,,2024-06-15,AM,,12.5037,7.5,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000015,2024-06-15T00:34:55.566215,38.2764,2024-06-15T00:29:47.591272,,,,R50D6,,1.2,3459.128857440533,2024-06-15_281,2024-06-15T00:23:27,,2024-06-15,AM,,37.7894,5.7,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000006,2024-06-15T00:33:16.312503,38.2836,2024-06-15T00:28:08.448163,,,,R50D6,,1.3,3457.327439951417,2024-06-15_282,2024-06-15T00:21:48,,2024-06-15,AM,,37.7694,7.1,False,ml,,True
EMSC,quakeml:eu.emsc/event/20240615_0000005,2024-06-15T00:19:23.717714,40.1789,2024-06-15T00:14:44.714795,,,,R50D6,,1.6,2657.090454007436,2024-06-15_283,2024-06-15T00:09:27,,2024-06-15,AM,,26.9567,7.0,False,ml,,True
Detection,,,,,2024-06-15T00:05:57.110000,,,R50D6,,,,2024-06-15_181,2024-06-15T00:05:57.110000,,2024-06-15,AM,,,,True,,0.1627960801124572,False
Detection,,,,,2024-06-15T00:08:16.750000,,,R50D6,,,,2024-06-15_182,2024-06-15T00:08:16.750000,,2024-06-15,AM,,,,True,,0.3732772171497345,False
Detection,,,,,2024-06-15T00:09:41.770000,,,R50D6,,,,2024-06-15_183,2024-06-15T00:09:41.770000,,2024-06-15,AM,,,,True,,0.5308144092559814,False
Detection,,,,,2024-06-15T00:10:10.080000,,,R50D6,,,,2024-06-15_184,2024-06-15T00:10:10.080000,,2024-06-15,AM,,,,True,,0.3927741944789886,False
Detection,,,,,2024-06-15T00:21:05.980000,,,R50D6,,,,2024-06-15_185,2024-06-15T00:21:05.980000,,2024-06-15,AM,,,,True,,0.1248464658856391,False
Detection,,,,,2024-06-15T00:31:06.100000,,,R50D6,,,,2024-06-15_186,2024-06-15T00:31:06.100000,,2024-06-15,AM,,,,True,,0.214405670762062,False
Detection,,,,,2024-06-15T00:38:36.970000,,,R50D6,,,,2024-06-15_187,2024-06-15T00:38:36.970000,,2024-06-15,AM,,,,True,,0.1575412899255752,False
Detection,,,,,2024-06-15T00:38:37.970000,,,R50D6,,,,2024-06-15_188,2024-06-15T00:38:37.970000,,2024-06-15,AM,,,,True,,0.1323003470897674,False
Detection,,,,,2024-06-15T00:38:39.010000,,,R50D6,,,,2024-06-15_189,2024-06-15T00:38:39.010000,,2024-06-15,AM,,,,True,,0.39906707406044,False
