long,detected,unique_id,epi_distance,event_id,s_detected,provider,network,s_confidence,s_predicted,p_detected,p_confidence,lat,date,plot_path,p_error,depth,time,p_predicted,mag,s_error,catalogued,code,mag_type
,True,2024-08-23_969,,,,Detection,AM,,,2024-08-23T23:37:06.140000,0.6477823853492737,,2024-08-23,,,,2024-08-23T23:37:06.140000,,,,False,R50D6,
,True,2024-08-23_970,,,,Detection,AM,,,2024-08-23T23:43:41.450000,0.13753433525562286,,2024-08-23,,,,2024-08-23T23:43:41.450000,,,,False,R50D6,
,True,2024-08-23_971,,,,Detection,AM,,,2024-08-23T23:45:21.680000,0.8062053918838501,,2024-08-23,,,,2024-08-23T23:45:21.680000,,,,False,R50D6,
,True,2024-08-23_972,,,,Detection,AM,,,2024-08-23T23:46:23.060000,0.7218524217605591,,2024-08-23,,,,2024-08-23T23:46:23.060000,,,,False,R50D6,
,True,2024-08-23_973,,,,Detection,AM,,,2024-08-23T23:47:15.700000,0.8806767463684082,,2024-08-23,,,,2024-08-23T23:47:15.700000,,,,False,R50D6,
,True,2024-08-23_974,,,,Detection,AM,,,2024-08-23T23:47:37.190000,0.1522601693868637,,2024-08-23,,,,2024-08-23T23:47:37.190000,,,,False,R50D6,
,True,2024-08-23_975,,,,Detection,AM,,,2024-08-23T23:48:11.680000,0.8894718289375305,,2024-08-23,,,,2024-08-23T23:48:11.680000,,,,False,R50D6,
,True,2024-08-23_976,,,,Detection,AM,,,2024-08-23T23:48:19.880000,0.19423456490039825,,2024-08-23,,,,2024-08-23T23:48:19.880000,,,,False,R50D6,
,True,2024-08-23_977,,,,Detection,AM,,,2024-08-23T23:50:22.420000,0.17292597889900208,,2024-08-23,,,,2024-08-23T23:50:22.420000,,,,False,R50D6,
,True,2024-08-23_978,,,,Detection,AM,,,2024-08-23T23:51:07.990000,0.10100896656513214,,2024-08-23,,,,2024-08-23T23:51:07.990000,,,,False,R50D6,
,True,2024-08-23_979,,,,Detection,AM,,,2024-08-23T23:54:27.010000,0.6266971230506897,,2024-08-23,,,,2024-08-23T23:54:27.010000,,,,False,R50D6,
,True,2024-08-23_980,,,,Detection,AM,,,2024-08-23T23:55:05,0.6436293721199036,,2024-08-23,,,,2024-08-23T23:55:05,,,,False,R50D6,
,True,2024-08-23_981,,,,Detection,AM,,,2024-08-24T00:00:58.940000,0.8256161212921143,,2024-08-23,,,,2024-08-24T00:00:58.940000,,,,False,R50D6,
,True,2024-08-23_982,,,,Detection,AM,,,2024-08-24T00:01:20.980000,0.29609787464141846,,2024-08-23,,,,2024-08-24T00:01:20.980000,,,,False,R50D6,
