unique_id,p_error,network,s_confidence,p_predicted,p_detected,s_predicted,code,lat,plot_path,epi_distance,mag_type,provider,p_confidence,detected,catalogued,s_error,long,date,time,s_detected,mag,event_id,depth
2024-08-24_730,,AM,,,2024-08-24T18:27:01.540000,,R50D6,,,,,Detection,0.7823910117149353,True,False,,,2024-08-24,2024-08-24T18:27:01.540000,,,,
2024-08-24_731,,AM,,,2024-08-24T18:27:42.300000,,R50D6,,,,,Detection,0.1346802562475204,True,False,,,2024-08-24,2024-08-24T18:27:42.300000,,,,
2024-08-24_732,,AM,,,2024-08-24T18:33:40.860000,,R50D6,,,,,Detection,0.6582683324813843,True,False,,,2024-08-24,2024-08-24T18:33:40.860000,,,,
2024-08-24_733,,AM,,,2024-08-24T18:34:39.050000,,R50D6,,,,,Detection,0.5195726752281189,True,False,,,2024-08-24,2024-08-24T18:34:39.050000,,,,
2024-08-24_734,,AM,,,2024-08-24T18:36:48.980000,,R50D6,,,,,Detection,0.2374001443386078,True,False,,,2024-08-24,2024-08-24T18:36:48.980000,,,,
2024-08-24_735,,AM,,,2024-08-24T18:40:06.940000,,R50D6,,,,,Detection,0.2193385660648346,True,False,,,2024-08-24,2024-08-24T18:40:06.940000,,,,
2024-08-24_736,,AM,,,2024-08-24T18:40:50.790000,,R50D6,,,,,Detection,0.3857100009918213,True,False,,,2024-08-24,2024-08-24T18:40:50.790000,,,,
2024-08-24_737,,AM,,,2024-08-24T18:43:35,,R50D6,,,,,Detection,0.3525548279285431,True,False,,,2024-08-24,2024-08-24T18:43:35,,,,
2024-08-24_738,,AM,,,2024-08-24T18:46:10.580000,,R50D6,,,,,Detection,0.2339160144329071,True,False,,,2024-08-24,2024-08-24T18:46:10.580000,,,,
2024-08-24_739,,AM,,,2024-08-24T18:46:34.490000,,R50D6,,,,,Detection,0.1313313245773315,True,False,,,2024-08-24,2024-08-24T18:46:34.490000,,,,
2024-08-24_740,,AM,,,2024-08-24T18:47:22.970000,,R50D6,,,,,Detection,0.1304305642843246,True,False,,,2024-08-24,2024-08-24T18:47:22.970000,,,,
2024-08-24_741,,AM,,,2024-08-24T18:47:51.030000,,R50D6,,,,,Detection,0.5827319622039795,True,False,,,2024-08-24,2024-08-24T18:47:51.030000,,,,
2024-08-24_742,,AM,,,2024-08-24T18:47:52.020000,,R50D6,,,,,Detection,0.1923472136259079,True,False,,,2024-08-24,2024-08-24T18:47:52.020000,,,,
2024-08-24_743,,AM,,,2024-08-24T18:49:36.120000,,R50D6,,,,,Detection,0.4994347989559173,True,False,,,2024-08-24,2024-08-24T18:49:36.120000,,,,
2024-08-24_744,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-08-24,2024-08-24T18:49:36.920000,,,,
2024-08-24_745,,AM,,,2024-08-24T18:49:53.990000,,R50D6,,,,,Detection,0.1817163228988647,True,False,,,2024-08-24,2024-08-24T18:49:53.990000,,,,
2024-08-24_746,,AM,,,2024-08-24T18:51:39.090000,,R50D6,,,,,Detection,0.2143878489732742,True,False,,,2024-08-24,2024-08-24T18:51:39.090000,,,,
2024-08-24_747,,AM,,,2024-08-24T18:59:35,,R50D6,,,,,Detection,0.1797377169132232,True,False,,,2024-08-24,2024-08-24T18:59:35,,,,
2024-08-24_748,,AM,,,2024-08-24T19:01:01.390000,,R50D6,,,,,Detection,0.182461217045784,True,False,,,2024-08-24,2024-08-24T19:01:01.390000,,,,
2024-08-24_749,,AM,,,2024-08-24T19:05:42.560000,,R50D6,,,,,Detection,0.114481084048748,True,False,,,2024-08-24,2024-08-24T19:05:42.560000,,,,
2024-08-24_750,,AM,,,2024-08-24T19:07:19.890000,,R50D6,,,,,Detection,0.276887834072113,True,False,,,2024-08-24,2024-08-24T19:07:19.890000,,,,
2024-08-24_751,,AM,,,2024-08-24T19:07:55.140000,,R50D6,,,,,Detection,0.1827342063188552,True,False,,,2024-08-24,2024-08-24T19:07:55.140000,,,,
2024-08-24_752,,AM,,,2024-08-24T19:08:26.010000,,R50D6,,,,,Detection,0.6949161887168884,True,False,,,2024-08-24,2024-08-24T19:08:26.010000,,,,
2024-08-24_753,,AM,,,2024-08-24T19:08:54.080000,,R50D6,,,,,Detection,0.444708377122879,True,False,,,2024-08-24,2024-08-24T19:08:54.080000,,,,
2024-08-24_754,,AM,,,2024-08-24T19:09:08.980000,,R50D6,,,,,Detection,0.3453350365161896,True,False,,,2024-08-24,2024-08-24T19:09:08.980000,,,,
2024-08-24_755,,AM,,,2024-08-24T19:09:10.030000,,R50D6,,,,,Detection,0.4081330299377441,True,False,,,2024-08-24,2024-08-24T19:09:10.030000,,,,
2024-08-24_756,,AM,,,2024-08-24T19:12:23.050000,,R50D6,,,,,Detection,0.8041786551475525,True,False,,,2024-08-24,2024-08-24T19:12:23.050000,,,,
2024-08-24_757,,AM,,,2024-08-24T19:15:33.960000,,R50D6,,,,,Detection,0.8128939867019653,True,False,,,2024-08-24,2024-08-24T19:15:33.960000,,,,
2024-08-24_758,,AM,,,2024-08-24T19:16:36.030000,,R50D6,,,,,Detection,0.492982804775238,True,False,,,2024-08-24,2024-08-24T19:16:36.030000,,,,
2024-08-24_759,,AM,,,2024-08-24T19:21:54.930000,,R50D6,,,,,Detection,0.381420761346817,True,False,,,2024-08-24,2024-08-24T19:21:54.930000,,,,
2024-08-24_760,,AM,,,2024-08-24T19:22:19.850000,,R50D6,,,,,Detection,0.1739553362131118,True,False,,,2024-08-24,2024-08-24T19:22:19.850000,,,,
2024-08-24_761,,AM,,,2024-08-24T19:25:56.880000,,R50D6,,,,,Detection,0.2558814585208893,True,False,,,2024-08-24,2024-08-24T19:25:56.880000,,,,
2024-08-24_762,,AM,,,2024-08-24T19:26:24.120000,,R50D6,,,,,Detection,0.6933341026306152,True,False,,,2024-08-24,2024-08-24T19:26:24.120000,,,,
2024-08-24_763,,AM,,,2024-08-24T19:26:50.050000,,R50D6,,,,,Detection,0.7205497622489929,True,False,,,2024-08-24,2024-08-24T19:26:50.050000,,,,
2024-08-24_764,,AM,,,2024-08-24T19:28:38.050000,,R50D6,,,,,Detection,0.1010033339262008,True,False,,,2024-08-24,2024-08-24T19:28:38.050000,,,,
2024-08-24_765,,AM,,,2024-08-24T19:29:22.400000,,R50D6,,,,,Detection,0.4570266008377075,True,False,,,2024-08-24,2024-08-24T19:29:22.400000,,,,
2024-08-24_766,,AM,,,2024-08-24T19:29:53.750000,,R50D6,,,,,Detection,0.2411137074232101,True,False,,,2024-08-24,2024-08-24T19:29:53.750000,,,,
2024-08-24_767,,AM,,,2024-08-24T19:30:19.040000,,R50D6,,,,,Detection,0.1145715340971946,True,False,,,2024-08-24,2024-08-24T19:30:19.040000,,,,
2024-08-24_768,,AM,,,2024-08-24T19:30:22.730000,,R50D6,,,,,Detection,0.2557069957256317,True,False,,,2024-08-24,2024-08-24T19:30:22.730000,,,,
2024-08-24_769,,AM,,,2024-08-24T19:34:52.150000,,R50D6,,,,,Detection,0.7618372440338135,True,False,,,2024-08-24,2024-08-24T19:34:52.150000,,,,
2024-08-24_770,,AM,,,2024-08-24T19:35:07.380000,,R50D6,,,,,Detection,0.2198318392038345,True,False,,,2024-08-24,2024-08-24T19:35:07.380000,,,,
2024-08-24_771,,AM,,,2024-08-24T19:36:37.640000,,R50D6,,,,,Detection,0.196669265627861,True,False,,,2024-08-24,2024-08-24T19:36:37.640000,,,,
2024-08-24_772,,AM,,,2024-08-24T19:37:53.030000,,R50D6,,,,,Detection,0.739398181438446,True,False,,,2024-08-24,2024-08-24T19:37:53.030000,,,,
2024-08-24_773,,AM,,,2024-08-24T19:38:23.780000,,R50D6,,,,,Detection,0.3887048959732055,True,False,,,2024-08-24,2024-08-24T19:38:23.780000,,,,
2024-08-24_774,,AM,,,2024-08-24T19:38:50.490000,,R50D6,,,,,Detection,0.1141750887036323,True,False,,,2024-08-24,2024-08-24T19:38:50.490000,,,,
2024-08-24_775,,AM,,,2024-08-24T19:45:03.920000,,R50D6,,,,,Detection,0.1677343547344207,True,False,,,2024-08-24,2024-08-24T19:45:03.920000,,,,
2024-08-24_776,,AM,,,2024-08-24T19:45:05.930000,,R50D6,,,,,Detection,0.2610347867012024,True,False,,,2024-08-24,2024-08-24T19:45:05.930000,,,,
2024-08-24_777,,AM,,,2024-08-24T19:47:07.020000,,R50D6,,,,,Detection,0.6331691145896912,True,False,,,2024-08-24,2024-08-24T19:47:07.020000,,,,
2024-08-24_778,,AM,,,2024-08-24T19:48:11.210000,,R50D6,,,,,Detection,0.2333278954029083,True,False,,,2024-08-24,2024-08-24T19:48:11.210000,,,,
2024-08-24_779,,AM,,,2024-08-24T19:48:39.650000,,R50D6,,,,,Detection,0.1085962653160095,True,False,,,2024-08-24,2024-08-24T19:48:39.650000,,,,
2024-08-24_780,,AM,,,2024-08-24T19:49:22.890000,,R50D6,,,,,Detection,0.428278386592865,True,False,,,2024-08-24,2024-08-24T19:49:22.890000,,,,
2024-08-24_781,,AM,,,2024-08-24T19:49:36.240000,,R50D6,,,,,Detection,0.3904394507408142,True,False,,,2024-08-24,2024-08-24T19:49:36.240000,,,,
2024-08-24_782,,AM,,,2024-08-24T19:50:03.520000,,R50D6,,,,,Detection,0.5746156573295593,True,False,,,2024-08-24,2024-08-24T19:50:03.520000,,,,
2024-08-24_783,,AM,,,2024-08-24T19:56:14.100000,,R50D6,,,,,Detection,0.14464171230793,True,False,,,2024-08-24,2024-08-24T19:56:14.100000,,,,
2024-08-24_784,,AM,,,2024-08-24T19:56:30.560000,,R50D6,,,,,Detection,0.1255623400211334,True,False,,,2024-08-24,2024-08-24T19:56:30.560000,,,,
2024-08-24_785,,AM,,,2024-08-24T20:00:50.010000,,R50D6,,,,,Detection,0.3993956744670868,True,False,,,2024-08-24,2024-08-24T20:00:50.010000,,,,
2024-08-24_786,,AM,,,2024-08-24T20:02:01.940000,,R50D6,,,,,Detection,0.439456433057785,True,False,,,2024-08-24,2024-08-24T20:02:01.940000,,,,
2024-08-24_787,,AM,,,2024-08-24T20:03:43.380000,,R50D6,,,,,Detection,0.2077872902154922,True,False,,,2024-08-24,2024-08-24T20:03:43.380000,,,,
2024-08-24_788,,AM,,,2024-08-24T20:07:30.900000,,R50D6,,,,,Detection,0.7280733585357666,True,False,,,2024-08-24,2024-08-24T20:07:30.900000,,,,
2024-08-24_789,,AM,,,2024-08-24T20:07:55.890000,,R50D6,,,,,Detection,0.1030245870351791,True,False,,,2024-08-24,2024-08-24T20:07:55.890000,,,,
2024-08-24_790,,AM,,,2024-08-24T20:09:21.100000,,R50D6,,,,,Detection,0.6362828612327576,True,False,,,2024-08-24,2024-08-24T20:09:21.100000,,,,
2024-08-24_791,,AM,,,2024-08-24T20:11:23.700000,,R50D6,,,,,Detection,0.3044460713863373,True,False,,,2024-08-24,2024-08-24T20:11:23.700000,,,,
2024-08-24_792,,AM,,,2024-08-24T20:12:54.950000,,R50D6,,,,,Detection,0.6582249999046326,True,False,,,2024-08-24,2024-08-24T20:12:54.950000,,,,
2024-08-24_793,,AM,,,2024-08-24T20:13:11.640000,,R50D6,,,,,Detection,0.4895773231983185,True,False,,,2024-08-24,2024-08-24T20:13:11.640000,,,,
2024-08-24_794,,AM,,,2024-08-24T20:14:22.010000,,R50D6,,,,,Detection,0.5499047636985779,True,False,,,2024-08-24,2024-08-24T20:14:22.010000,,,,
2024-08-24_795,,AM,,,2024-08-24T20:14:49.170000,,R50D6,,,,,Detection,0.2467443794012069,True,False,,,2024-08-24,2024-08-24T20:14:49.170000,,,,
2024-08-24_796,,AM,,,2024-08-24T20:14:50.660000,,R50D6,,,,,Detection,0.3013726472854614,True,False,,,2024-08-24,2024-08-24T20:14:50.660000,,,,
2024-08-24_797,,AM,,,2024-08-24T20:16:19.250000,,R50D6,,,,,Detection,0.5457953214645386,True,False,,,2024-08-24,2024-08-24T20:16:19.250000,,,,
2024-08-24_798,,AM,,,2024-08-24T20:20:42.730000,,R50D6,,,,,Detection,0.6561686396598816,True,False,,,2024-08-24,2024-08-24T20:20:42.730000,,,,
2024-08-24_799,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-08-24,2024-08-24T20:20:43.420000,,,,
2024-08-24_800,,AM,,,2024-08-24T20:25:34,,R50D6,,,,,Detection,0.3092127740383148,True,False,,,2024-08-24,2024-08-24T20:25:34,,,,
2024-08-24_801,,AM,,,2024-08-24T20:27:05,,R50D6,,,,,Detection,0.347834050655365,True,False,,,2024-08-24,2024-08-24T20:27:05,,,,
2024-08-24_802,,AM,,,2024-08-24T20:28:53.740000,,R50D6,,,,,Detection,0.8464911580085754,True,False,,,2024-08-24,2024-08-24T20:28:53.740000,,,,
2024-08-24_803,,AM,,,2024-08-24T20:31:12.260000,,R50D6,,,,,Detection,0.1464461088180542,True,False,,,2024-08-24,2024-08-24T20:31:12.260000,,,,
2024-08-24_804,,AM,,,2024-08-24T20:32:53.110000,,R50D6,,,,,Detection,0.7218694686889648,True,False,,,2024-08-24,2024-08-24T20:32:53.110000,,,,
2024-08-24_805,,AM,,,2024-08-24T20:45:23.100000,,R50D6,,,,,Detection,0.61993807554245,True,False,,,2024-08-24,2024-08-24T20:45:23.100000,,,,
2024-08-24_806,,AM,,,2024-08-24T20:47:05.990000,,R50D6,,,,,Detection,0.8340548276901245,True,False,,,2024-08-24,2024-08-24T20:47:05.990000,,,,
2024-08-24_807,,AM,,,2024-08-24T20:47:17.850000,,R50D6,,,,,Detection,0.4786721467971802,True,False,,,2024-08-24,2024-08-24T20:47:17.850000,,,,
2024-08-24_808,,AM,,,2024-08-24T20:47:53.040000,,R50D6,,,,,Detection,0.7471683025360107,True,False,,,2024-08-24,2024-08-24T20:47:53.040000,,,,
2024-08-24_809,,AM,,,2024-08-24T20:55:22.020000,,R50D6,,,,,Detection,0.1365516185760498,True,False,,,2024-08-24,2024-08-24T20:55:22.020000,,,,
2024-08-24_810,,AM,,,2024-08-24T20:56:01.240000,,R50D6,,,,,Detection,0.5743874311447144,True,False,,,2024-08-24,2024-08-24T20:56:01.240000,,,,
2024-08-24_811,,AM,,,2024-08-24T20:57:06,,R50D6,,,,,Detection,0.834344744682312,True,False,,,2024-08-24,2024-08-24T20:57:06,,,,
2024-08-24_812,,AM,,,2024-08-24T20:59:23.010000,,R50D6,,,,,Detection,0.1669420003890991,True,False,,,2024-08-24,2024-08-24T20:59:23.010000,,,,
2024-08-24_813,,AM,,,2024-08-24T20:59:25.040000,,R50D6,,,,,Detection,0.1031943783164024,True,False,,,2024-08-24,2024-08-24T20:59:25.040000,,,,
2024-08-24_814,,AM,,,2024-08-24T20:59:26.010000,,R50D6,,,,,Detection,0.3285122513771057,True,False,,,2024-08-24,2024-08-24T20:59:26.010000,,,,
2024-08-24_815,,AM,,,2024-08-24T21:01:34.120000,,R50D6,,,,,Detection,0.1038088500499725,True,False,,,2024-08-24,2024-08-24T21:01:34.120000,,,,
2024-08-24_816,,AM,,,2024-08-24T21:01:38.220000,,R50D6,,,,,Detection,0.1038756668567657,True,False,,,2024-08-24,2024-08-24T21:01:38.220000,,,,
2024-08-24_817,,AM,,,2024-08-24T21:04:23.050000,,R50D6,,,,,Detection,0.2162232547998428,True,False,,,2024-08-24,2024-08-24T21:04:23.050000,,,,
2024-08-24_818,,AM,,,2024-08-24T21:04:24.030000,,R50D6,,,,,Detection,0.1265538334846496,True,False,,,2024-08-24,2024-08-24T21:04:24.030000,,,,
2024-08-24_819,,AM,,,2024-08-24T21:06:05,,R50D6,,,,,Detection,0.244595929980278,True,False,,,2024-08-24,2024-08-24T21:06:05,,,,
2024-08-24_820,,AM,,,2024-08-24T21:08:55.990000,,R50D6,,,,,Detection,0.508472740650177,True,False,,,2024-08-24,2024-08-24T21:08:55.990000,,,,
2024-08-24_821,,AM,,,2024-08-24T21:09:05.180000,,R50D6,,,,,Detection,0.1011488437652587,True,False,,,2024-08-24,2024-08-24T21:09:05.180000,,,,
2024-08-24_822,,AM,,,2024-08-24T21:11:18.510000,,R50D6,,,,,Detection,0.1680440157651901,True,False,,,2024-08-24,2024-08-24T21:11:18.510000,,,,
2024-08-24_823,,AM,,,2024-08-24T21:13:52.670000,,R50D6,,,,,Detection,0.6194055676460266,True,False,,,2024-08-24,2024-08-24T21:13:52.670000,,,,
2024-08-24_824,,AM,,,2024-08-24T21:14:24.040000,,R50D6,,,,,Detection,0.5692971348762512,True,False,,,2024-08-24,2024-08-24T21:14:24.040000,,,,
2024-08-24_825,,AM,,,2024-08-24T21:16:05.970000,,R50D6,,,,,Detection,0.4121137261390686,True,False,,,2024-08-24,2024-08-24T21:16:05.970000,,,,
2024-08-24_826,,AM,,,2024-08-24T21:35:50.770000,,R50D6,,,,,Detection,0.2406704723834991,True,False,,,2024-08-24,2024-08-24T21:35:50.770000,,,,
2024-08-24_827,,AM,,,2024-08-24T21:41:12.870000,,R50D6,,,,,Detection,0.3737320303916931,True,False,,,2024-08-24,2024-08-24T21:41:12.870000,,,,
2024-08-24_828,,AM,,,2024-08-24T21:45:13.440000,,R50D6,,,,,Detection,0.228687435388565,True,False,,,2024-08-24,2024-08-24T21:45:13.440000,,,,
2024-08-24_829,,AM,,,2024-08-24T21:46:07.940000,,R50D6,,,,,Detection,0.4732779264450073,True,False,,,2024-08-24,2024-08-24T21:46:07.940000,,,,
2024-08-24_830,,AM,,,2024-08-24T21:46:52,,R50D6,,,,,Detection,0.273900955915451,True,False,,,2024-08-24,2024-08-24T21:46:52,,,,
2024-08-24_831,,AM,,,2024-08-24T21:49:13.150000,,R50D6,,,,,Detection,0.4800389111042022,True,False,,,2024-08-24,2024-08-24T21:49:13.150000,,,,
2024-08-24_832,,AM,,,2024-08-24T21:52:21.070000,,R50D6,,,,,Detection,0.8597658276557922,True,False,,,2024-08-24,2024-08-24T21:52:21.070000,,,,
2024-08-24_833,,AM,,,2024-08-24T21:54:20.930000,,R50D6,,,,,Detection,0.489712506532669,True,False,,,2024-08-24,2024-08-24T21:54:20.930000,,,,
2024-08-24_834,,AM,,,2024-08-24T21:55:35.020000,,R50D6,,,,,Detection,0.2568004131317138,True,False,,,2024-08-24,2024-08-24T21:55:35.020000,,,,
2024-08-24_835,,AM,,,2024-08-24T21:57:10.250000,,R50D6,,,,,Detection,0.7758564949035645,True,False,,,2024-08-24,2024-08-24T21:57:10.250000,,,,
2024-08-24_836,,AM,,,2024-08-24T22:00:20.930000,,R50D6,,,,,Detection,0.1813679039478302,True,False,,,2024-08-24,2024-08-24T22:00:20.930000,,,,
2024-08-24_837,,AM,,,2024-08-24T22:03:39.360000,,R50D6,,,,,Detection,0.4529240429401397,True,False,,,2024-08-24,2024-08-24T22:03:39.360000,,,,
2024-08-24_838,,AM,,,2024-08-24T22:03:48.300000,,R50D6,,,,,Detection,0.3639367818832397,True,False,,,2024-08-24,2024-08-24T22:03:48.300000,,,,
2024-08-24_839,,AM,,,2024-08-24T22:09:02.620000,,R50D6,,,,,Detection,0.264361709356308,True,False,,,2024-08-24,2024-08-24T22:09:02.620000,,,,
2024-08-24_840,,AM,,,2024-08-24T22:11:15.520000,,R50D6,,,,,Detection,0.3200063705444336,True,False,,,2024-08-24,2024-08-24T22:11:15.520000,,,,
2024-08-24_841,,AM,,,2024-08-24T22:14:36.810000,,R50D6,,,,,Detection,0.4021975994110107,True,False,,,2024-08-24,2024-08-24T22:14:36.810000,,,,
2024-08-24_842,,AM,,,2024-08-24T22:19:05.900000,,R50D6,,,,,Detection,0.8837692737579346,True,False,,,2024-08-24,2024-08-24T22:19:05.900000,,,,
2024-08-24_843,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-08-24,2024-08-24T22:19:06.480000,,,,
2024-08-24_844,,AM,,,2024-08-24T22:19:18.850000,,R50D6,,,,,Detection,0.6571972966194153,True,False,,,2024-08-24,2024-08-24T22:19:18.850000,,,,
2024-08-24_845,,AM,,,2024-08-24T22:22:40.750000,,R50D6,,,,,Detection,0.8251774311065674,True,False,,,2024-08-24,2024-08-24T22:22:40.750000,,,,
2024-08-24_846,,AM,,,2024-08-24T22:23:42.060000,,R50D6,,,,,Detection,0.2960103154182434,True,False,,,2024-08-24,2024-08-24T22:23:42.060000,,,,
2024-08-24_847,,AM,,,2024-08-24T22:25:35.960000,,R50D6,,,,,Detection,0.1407471746206283,True,False,,,2024-08-24,2024-08-24T22:25:35.960000,,,,
2024-08-24_848,,AM,,,2024-08-24T22:25:37.940000,,R50D6,,,,,Detection,0.1035367026925087,True,False,,,2024-08-24,2024-08-24T22:25:37.940000,,,,
2024-08-24_849,,AM,,,2024-08-24T22:30:35,,R50D6,,,,,Detection,0.2198168337345123,True,False,,,2024-08-24,2024-08-24T22:30:35,,,,
2024-08-24_850,,AM,,,2024-08-24T22:33:37.860000,,R50D6,,,,,Detection,0.6476368308067322,True,False,,,2024-08-24,2024-08-24T22:33:37.860000,,,,
2024-08-24_851,,AM,,,2024-08-24T22:34:21.230000,,R50D6,,,,,Detection,0.2005814611911773,True,False,,,2024-08-24,2024-08-24T22:34:21.230000,,,,
2024-08-24_852,,AM,,,2024-08-24T22:36:23.600000,,R50D6,,,,,Detection,0.7276493310928345,True,False,,,2024-08-24,2024-08-24T22:36:23.600000,,,,
2024-08-24_853,,AM,,,2024-08-24T22:36:42.300000,,R50D6,,,,,Detection,0.4502050280570984,True,False,,,2024-08-24,2024-08-24T22:36:42.300000,,,,
2024-08-24_854,,AM,,,2024-08-24T22:38:34.550000,,R50D6,,,,,Detection,0.5173157453536987,True,False,,,2024-08-24,2024-08-24T22:38:34.550000,,,,
2024-08-24_855,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-08-24,2024-08-24T22:38:35.180000,,,,
2024-08-24_856,,AM,,,2024-08-24T22:38:58.030000,,R50D6,,,,,Detection,0.1023836955428123,True,False,,,2024-08-24,2024-08-24T22:38:58.030000,,,,
2024-08-24_857,,AM,,,2024-08-24T22:39:16.660000,,R50D6,,,,,Detection,0.2475790530443191,True,False,,,2024-08-24,2024-08-24T22:39:16.660000,,,,
2024-08-24_858,,AM,,,2024-08-24T22:40:27.820000,,R50D6,,,,,Detection,0.1126771196722984,True,False,,,2024-08-24,2024-08-24T22:40:27.820000,,,,
2024-08-24_859,,AM,,,2024-08-24T22:43:05.980000,,R50D6,,,,,Detection,0.1602320522069931,True,False,,,2024-08-24,2024-08-24T22:43:05.980000,,,,
2024-08-24_860,,AM,,,2024-08-24T22:43:07,,R50D6,,,,,Detection,0.5753479599952698,True,False,,,2024-08-24,2024-08-24T22:43:07,,,,
2024-08-24_861,,AM,,,2024-08-24T22:48:54.620000,,R50D6,,,,,Detection,0.4951549470424652,True,False,,,2024-08-24,2024-08-24T22:48:54.620000,,,,
2024-08-24_862,,AM,,,2024-08-24T22:49:26.060000,,R50D6,,,,,Detection,0.5776909589767456,True,False,,,2024-08-24,2024-08-24T22:49:26.060000,,,,
2024-08-24_863,,AM,,,2024-08-24T22:54:54.940000,,R50D6,,,,,Detection,0.4907795488834381,True,False,,,2024-08-24,2024-08-24T22:54:54.940000,,,,
2024-08-24_864,,AM,,,2024-08-24T22:55:20.990000,,R50D6,,,,,Detection,0.5673382878303528,True,False,,,2024-08-24,2024-08-24T22:55:20.990000,,,,
2024-08-24_865,,AM,,,2024-08-24T22:56:17.100000,,R50D6,,,,,Detection,0.2125214785337448,True,False,,,2024-08-24,2024-08-24T22:56:17.100000,,,,
2024-08-24_866,,AM,,,2024-08-24T23:00:38.960000,,R50D6,,,,,Detection,0.4992528557777405,True,False,,,2024-08-24,2024-08-24T23:00:38.960000,,,,
2024-08-24_867,,AM,,,2024-08-24T23:03:22.910000,,R50D6,,,,,Detection,0.2199773341417312,True,False,,,2024-08-24,2024-08-24T23:03:22.910000,,,,
2024-08-24_868,,AM,,,2024-08-24T23:04:01.800000,,R50D6,,,,,Detection,0.1193822100758552,True,False,,,2024-08-24,2024-08-24T23:04:01.800000,,,,
2024-08-24_869,,AM,,,2024-08-24T23:04:15.310000,,R50D6,,,,,Detection,0.140510007739067,True,False,,,2024-08-24,2024-08-24T23:04:15.310000,,,,
2024-08-24_870,,AM,,,2024-08-24T23:05:07.990000,,R50D6,,,,,Detection,0.751379132270813,True,False,,,2024-08-24,2024-08-24T23:05:07.990000,,,,
2024-08-24_871,,AM,,,2024-08-24T23:06:12.080000,,R50D6,,,,,Detection,0.7300063371658325,True,False,,,2024-08-24,2024-08-24T23:06:12.080000,,,,
2024-08-24_872,,AM,,,2024-08-24T23:06:47.990000,,R50D6,,,,,Detection,0.1746206581592559,True,False,,,2024-08-24,2024-08-24T23:06:47.990000,,,,
2024-08-24_873,,AM,,,2024-08-24T23:07:21.050000,,R50D6,,,,,Detection,0.4366407394409179,True,False,,,2024-08-24,2024-08-24T23:07:21.050000,,,,
2024-08-24_874,,AM,,,2024-08-24T23:08:28.150000,,R50D6,,,,,Detection,0.19418266415596,True,False,,,2024-08-24,2024-08-24T23:08:28.150000,,,,
2024-08-24_875,,AM,,,2024-08-24T23:08:53.120000,,R50D6,,,,,Detection,0.1611175090074539,True,False,,,2024-08-24,2024-08-24T23:08:53.120000,,,,
2024-08-24_876,,AM,,,2024-08-24T23:09:09,,R50D6,,,,,Detection,0.4750610888004303,True,False,,,2024-08-24,2024-08-24T23:09:09,,,,
2024-08-24_877,,AM,,,2024-08-24T23:09:09.970000,,R50D6,,,,,Detection,0.1310589462518692,True,False,,,2024-08-24,2024-08-24T23:09:09.970000,,,,
2024-08-24_878,,AM,,,2024-08-24T23:09:57.990000,,R50D6,,,,,Detection,0.1682800948619842,True,False,,,2024-08-24,2024-08-24T23:09:57.990000,,,,
2024-08-24_879,,AM,,,2024-08-24T23:10:14.850000,,R50D6,,,,,Detection,0.4373794794082641,True,False,,,2024-08-24,2024-08-24T23:10:14.850000,,,,
2024-08-24_880,,AM,,,2024-08-24T23:12:36.010000,,R50D6,,,,,Detection,0.3386834859848022,True,False,,,2024-08-24,2024-08-24T23:12:36.010000,,,,
2024-08-24_881,,AM,,,2024-08-24T23:14:22.990000,,R50D6,,,,,Detection,0.8496415019035339,True,False,,,2024-08-24,2024-08-24T23:14:22.990000,,,,
2024-08-24_882,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-08-24,2024-08-24T23:14:23.630000,,,,
2024-08-24_883,,AM,,,2024-08-24T23:16:13.070000,,R50D6,,,,,Detection,0.5063763856887817,True,False,,,2024-08-24,2024-08-24T23:16:13.070000,,,,
2024-08-24_884,,AM,,,2024-08-24T23:16:54.130000,,R50D6,,,,,Detection,0.43575319647789,True,False,,,2024-08-24,2024-08-24T23:16:54.130000,,,,
2024-08-24_885,,AM,,,2024-08-24T23:18:08,,R50D6,,,,,Detection,0.8966857194900513,True,False,,,2024-08-24,2024-08-24T23:18:08,,,,
2024-08-24_886,,AM,,,2024-08-24T23:18:41.830000,,R50D6,,,,,Detection,0.7498010396957397,True,False,,,2024-08-24,2024-08-24T23:18:41.830000,,,,
